,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
298488,theft-from-motor-vehicle,20:00:00,baker
116952,aggravated-assault,04:00:00,five-points
182916,drug-alcohol,16:00:00,capitol-hill
465869,theft-from-motor-vehicle,23:59:00,barnum-west
210104,all-other-crimes,04:00:00,west-colfax
232289,all-other-crimes,12:00:00,villa-park
35192,all-other-crimes,20:00:00,hampden
429370,white-collar-crime,12:00:00,washington-park-west
6036,white-collar-crime,20:00:00,capitol-hill
505459,drug-alcohol,20:00:00,kennedy
158007,all-other-crimes,20:00:00,congress-park
523153,all-other-crimes,04:00:00,cbd
167428,burglary,04:00:00,harvey-park-south
375888,aggravated-assault,04:00:00,villa-park
290041,burglary,20:00:00,washington-virginia-vale
284502,all-other-crimes,12:00:00,hampden-south
333758,drug-alcohol,23:59:00,sun-valley
203704,all-other-crimes,20:00:00,baker
420739,other-crimes-against-persons,08:00:00,jefferson-park
75911,burglary,08:00:00,virginia-village
215199,all-other-crimes,12:00:00,jefferson-park
483062,public-disorder,20:00:00,sunnyside
370068,larceny,12:00:00,five-points
94130,drug-alcohol,16:00:00,college-view-south-platte
429775,all-other-crimes,08:00:00,union-station
480478,theft-from-motor-vehicle,23:59:00,south-park-hill
333511,all-other-crimes,12:00:00,stapleton
190989,larceny,12:00:00,union-station
458509,theft-from-motor-vehicle,12:00:00,sunnyside
31911,all-other-crimes,12:00:00,montbello
318210,sexual-assault,04:00:00,cheesman-park
246653,public-disorder,12:00:00,lincoln-park
482629,burglary,16:00:00,civic-center
439981,public-disorder,20:00:00,country-club
349567,larceny,23:59:00,capitol-hill
351688,public-disorder,16:00:00,lincoln-park
280879,public-disorder,20:00:00,stapleton
253096,drug-alcohol,23:59:00,city-park-west
483821,all-other-crimes,04:00:00,villa-park
100504,burglary,16:00:00,lincoln-park
347790,aggravated-assault,20:00:00,dia
483259,other-crimes-against-persons,04:00:00,lincoln-park
380182,burglary,08:00:00,civic-center
517352,public-disorder,23:59:00,gateway-green-valley-ranch
8694,drug-alcohol,23:59:00,highland
220000,drug-alcohol,20:00:00,capitol-hill
47466,all-other-crimes,04:00:00,union-station
247054,other-crimes-against-persons,20:00:00,capitol-hill
386823,theft-from-motor-vehicle,16:00:00,bear-valley
194950,other-crimes-against-persons,12:00:00,hampden
514260,all-other-crimes,20:00:00,sun-valley
55889,all-other-crimes,12:00:00,west-colfax
414574,all-other-crimes,16:00:00,northeast-park-hill
15401,drug-alcohol,16:00:00,cbd
102007,all-other-crimes,16:00:00,washington-park
192990,auto-theft,04:00:00,northeast-park-hill
237383,all-other-crimes,16:00:00,north-park-hill
467297,all-other-crimes,23:59:00,athmar-park
350259,public-disorder,16:00:00,lincoln-park
523325,larceny,12:00:00,gateway-green-valley-ranch
5491,theft-from-motor-vehicle,08:00:00,goldsmith
220419,burglary,16:00:00,lowry-field
466852,auto-theft,20:00:00,sloan-lake
186786,larceny,23:59:00,union-station
364610,larceny,12:00:00,five-points
301392,all-other-crimes,04:00:00,north-park-hill
232455,burglary,04:00:00,baker
413655,auto-theft,23:59:00,capitol-hill
425687,all-other-crimes,16:00:00,five-points
359800,all-other-crimes,23:59:00,clayton
169870,all-other-crimes,08:00:00,ruby-hill
2351,white-collar-crime,20:00:00,capitol-hill
400352,public-disorder,20:00:00,windsor
292402,larceny,12:00:00,washington-virginia-vale
69400,other-crimes-against-persons,16:00:00,platt-park
350123,other-crimes-against-persons,16:00:00,university
335037,public-disorder,04:00:00,gateway-green-valley-ranch
345260,all-other-crimes,23:59:00,east-colfax
377714,drug-alcohol,04:00:00,civic-center
209954,theft-from-motor-vehicle,16:00:00,union-station
330989,theft-from-motor-vehicle,23:59:00,goldsmith
120530,larceny,16:00:00,lincoln-park
322632,all-other-crimes,12:00:00,fort-logan
308297,other-crimes-against-persons,16:00:00,five-points
186096,public-disorder,23:59:00,harvey-park-south
200780,larceny,20:00:00,stapleton
1716,sexual-assault,04:00:00,civic-center
237152,larceny,20:00:00,stapleton
39712,drug-alcohol,23:59:00,east-colfax
405596,public-disorder,23:59:00,university
115323,drug-alcohol,23:59:00,five-points
94011,burglary,04:00:00,athmar-park
281046,public-disorder,20:00:00,stapleton
27581,theft-from-motor-vehicle,20:00:00,stapleton
46214,burglary,12:00:00,platt-park
297583,drug-alcohol,16:00:00,north-capitol-hill
314640,drug-alcohol,23:59:00,five-points
226824,larceny,16:00:00,baker
364966,sexual-assault,23:59:00,lincoln-park
208691,all-other-crimes,20:00:00,stapleton
285075,public-disorder,23:59:00,barnum
77556,all-other-crimes,23:59:00,cole
138343,public-disorder,12:00:00,montbello
129791,auto-theft,20:00:00,cherry-creek
422101,drug-alcohol,20:00:00,five-points
497074,larceny,16:00:00,auraria
7255,all-other-crimes,16:00:00,east-colfax
375021,burglary,12:00:00,highland
24113,burglary,04:00:00,capitol-hill
481045,drug-alcohol,20:00:00,capitol-hill
435750,all-other-crimes,23:59:00,civic-center
56243,burglary,20:00:00,university-hills
499198,other-crimes-against-persons,23:59:00,union-station
111033,larceny,20:00:00,washington-virginia-vale
408347,all-other-crimes,20:00:00,montbello
190315,drug-alcohol,23:59:00,five-points
45426,public-disorder,04:00:00,west-highland
494612,all-other-crimes,16:00:00,westwood
409791,theft-from-motor-vehicle,04:00:00,university-hills
291476,all-other-crimes,23:59:00,lincoln-park
55938,robbery,20:00:00,gateway-green-valley-ranch
438521,auto-theft,04:00:00,villa-park
501019,sexual-assault,16:00:00,cole
226381,all-other-crimes,04:00:00,montbello
447422,all-other-crimes,04:00:00,cbd
473728,larceny,04:00:00,north-capitol-hill
30871,burglary,16:00:00,hampden
385423,drug-alcohol,16:00:00,capitol-hill
251931,public-disorder,04:00:00,dia
156935,all-other-crimes,04:00:00,westwood
452922,larceny,23:59:00,cbd
320827,drug-alcohol,23:59:00,cbd
495022,public-disorder,16:00:00,ruby-hill
510950,burglary,04:00:00,westwood
78619,theft-from-motor-vehicle,23:59:00,union-station
125243,theft-from-motor-vehicle,20:00:00,barnum
265763,all-other-crimes,20:00:00,cheesman-park
451042,theft-from-motor-vehicle,23:59:00,north-capitol-hill
376030,all-other-crimes,23:59:00,speer
31915,public-disorder,23:59:00,jefferson-park
449866,all-other-crimes,16:00:00,north-park-hill
344842,public-disorder,04:00:00,capitol-hill
43871,all-other-crimes,04:00:00,lincoln-park
184421,aggravated-assault,04:00:00,five-points
484439,public-disorder,08:00:00,hampden-south
257896,all-other-crimes,23:59:00,elyria-swansea
364423,all-other-crimes,12:00:00,barnum
463791,all-other-crimes,23:59:00,mar-lee
484909,larceny,23:59:00,cbd
402518,white-collar-crime,20:00:00,cherry-creek
227271,all-other-crimes,04:00:00,stapleton
203257,all-other-crimes,16:00:00,whittier
330612,theft-from-motor-vehicle,12:00:00,north-capitol-hill
10440,all-other-crimes,16:00:00,barnum
272510,larceny,20:00:00,montbello
132624,theft-from-motor-vehicle,16:00:00,north-capitol-hill
308832,sexual-assault,04:00:00,capitol-hill
78293,theft-from-motor-vehicle,12:00:00,five-points
454986,theft-from-motor-vehicle,20:00:00,mar-lee
409495,all-other-crimes,04:00:00,valverde
58945,white-collar-crime,12:00:00,capitol-hill
194838,all-other-crimes,23:59:00,five-points
134177,drug-alcohol,12:00:00,athmar-park
272062,theft-from-motor-vehicle,20:00:00,west-colfax
380925,theft-from-motor-vehicle,16:00:00,washington-virginia-vale
311891,larceny,04:00:00,barnum
454284,auto-theft,20:00:00,west-highland
399048,larceny,04:00:00,capitol-hill
12379,white-collar-crime,20:00:00,west-colfax
325358,larceny,16:00:00,university
326743,other-crimes-against-persons,16:00:00,hampden
323098,all-other-crimes,20:00:00,windsor
386068,robbery,12:00:00,clayton
263794,public-disorder,16:00:00,cbd
474025,public-disorder,20:00:00,congress-park
186105,all-other-crimes,20:00:00,montbello
38774,all-other-crimes,16:00:00,sun-valley
110074,drug-alcohol,20:00:00,hampden
152702,larceny,12:00:00,stapleton
400315,larceny,12:00:00,cbd
82707,robbery,20:00:00,east-colfax
337701,public-disorder,23:59:00,mar-lee
65810,all-other-crimes,08:00:00,cbd
413719,other-crimes-against-persons,04:00:00,union-station
198385,theft-from-motor-vehicle,16:00:00,fort-logan
523361,theft-from-motor-vehicle,20:00:00,highland
295417,white-collar-crime,04:00:00,five-points
5153,theft-from-motor-vehicle,12:00:00,harvey-park
287885,theft-from-motor-vehicle,04:00:00,villa-park
415735,all-other-crimes,16:00:00,college-view-south-platte
195179,larceny,08:00:00,northeast-park-hill
32123,public-disorder,20:00:00,windsor
412827,all-other-crimes,23:59:00,montbello
242646,public-disorder,08:00:00,south-park-hill
26214,drug-alcohol,23:59:00,capitol-hill
315234,larceny,23:59:00,highland
22557,theft-from-motor-vehicle,08:00:00,west-colfax
18752,white-collar-crime,20:00:00,city-park
367637,public-disorder,16:00:00,washington-park
145023,theft-from-motor-vehicle,20:00:00,congress-park
261159,white-collar-crime,20:00:00,baker
95111,drug-alcohol,04:00:00,five-points
34615,theft-from-motor-vehicle,20:00:00,goldsmith
300163,public-disorder,12:00:00,southmoor-park
273292,burglary,12:00:00,union-station
369868,all-other-crimes,16:00:00,globeville
487137,burglary,20:00:00,stapleton
20781,public-disorder,12:00:00,capitol-hill
452813,larceny,23:59:00,cbd
165331,other-crimes-against-persons,16:00:00,athmar-park
174737,public-disorder,08:00:00,city-park-west
183057,larceny,12:00:00,university
230431,larceny,20:00:00,montbello
10351,theft-from-motor-vehicle,04:00:00,platt-park
490022,white-collar-crime,20:00:00,sloan-lake
249091,drug-alcohol,20:00:00,five-points
233636,larceny,12:00:00,five-points
258129,theft-from-motor-vehicle,23:59:00,college-view-south-platte
356049,larceny,16:00:00,capitol-hill
371600,larceny,16:00:00,dia
13011,all-other-crimes,23:59:00,capitol-hill
313199,public-disorder,04:00:00,union-station
246649,public-disorder,20:00:00,civic-center
124413,drug-alcohol,12:00:00,fort-logan
509523,all-other-crimes,16:00:00,five-points
293193,auto-theft,23:59:00,east-colfax
492086,larceny,20:00:00,cherry-creek
302608,drug-alcohol,12:00:00,highland
40110,all-other-crimes,20:00:00,villa-park
4148,aggravated-assault,08:00:00,montbello
134281,larceny,20:00:00,rosedale
58559,robbery,23:59:00,college-view-south-platte
180601,all-other-crimes,23:59:00,capitol-hill
155660,public-disorder,23:59:00,north-capitol-hill
152269,drug-alcohol,23:59:00,city-park-west
47567,auto-theft,16:00:00,congress-park
91851,auto-theft,16:00:00,windsor
384085,drug-alcohol,04:00:00,five-points
415035,other-crimes-against-persons,23:59:00,college-view-south-platte
399731,theft-from-motor-vehicle,12:00:00,hampden
55451,theft-from-motor-vehicle,23:59:00,highland
519537,all-other-crimes,23:59:00,lowry-field
267010,other-crimes-against-persons,23:59:00,speer
137281,burglary,16:00:00,stapleton
209473,aggravated-assault,16:00:00,westwood
196456,public-disorder,20:00:00,harvey-park
159290,all-other-crimes,08:00:00,north-capitol-hill
90856,all-other-crimes,12:00:00,washington-virginia-vale
510376,auto-theft,20:00:00,cory-merrill
21948,larceny,12:00:00,five-points
