Saturday,washington-park-west,23:59:00,other
Saturday,washington-park-west,08:00:00,property
Tuesday,washington-park-west,20:00:00,property
Tuesday,washington-park-west,16:00:00,property
Tuesday,washington-park-west,12:00:00,property
Tuesday,washington-park-west,04:00:00,property
Tuesday,washington-park-west,23:59:00,other
Tuesday,washington-park-west,08:00:00,property
Thursday,harvey-park-south,20:00:00,other
Thursday,harvey-park-south,16:00:00,property
Thursday,harvey-park-south,12:00:00,property
Thursday,harvey-park-south,04:00:00,property
Thursday,harvey-park-south,23:59:00,other
Thursday,harvey-park-south,08:00:00,property
Sunday,harvey-park-south,20:00:00,other
Sunday,harvey-park-south,16:00:00,property
Sunday,harvey-park-south,12:00:00,property
Sunday,harvey-park-south,04:00:00,property
Sunday,harvey-park-south,23:59:00,other
Sunday,harvey-park-south,08:00:00,property
Friday,harvey-park-south,20:00:00,other
Friday,harvey-park-south,16:00:00,property
Friday,harvey-park-south,12:00:00,property
Friday,harvey-park-south,04:00:00,property
Friday,harvey-park-south,23:59:00,other
Friday,harvey-park-south,08:00:00,property
Monday,harvey-park-south,20:00:00,other
Monday,harvey-park-south,16:00:00,property
Monday,harvey-park-south,12:00:00,property
Monday,harvey-park-south,04:00:00,property
Monday,harvey-park-south,23:59:00,other
Monday,harvey-park-south,08:00:00,property
