,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
494818,auto-theft,12:00:00,dia
101247,all-other-crimes,04:00:00,northeast-park-hill
286984,all-other-crimes,04:00:00,westwood
391159,all-other-crimes,04:00:00,globeville
1674,arson,12:00:00,west-colfax
220664,other-crimes-against-persons,08:00:00,college-view-south-platte
109242,public-disorder,23:59:00,goldsmith
278274,all-other-crimes,20:00:00,baker
339614,public-disorder,20:00:00,bear-valley
71533,all-other-crimes,12:00:00,cbd
384116,theft-from-motor-vehicle,16:00:00,washington-virginia-vale
272256,other-crimes-against-persons,20:00:00,congress-park
181343,public-disorder,20:00:00,berkeley
65161,larceny,12:00:00,city-park
112055,drug-alcohol,23:59:00,civic-center
200833,public-disorder,23:59:00,highland
222401,other-crimes-against-persons,04:00:00,westwood
155366,public-disorder,08:00:00,cbd
446705,robbery,20:00:00,mar-lee
229700,larceny,12:00:00,cheesman-park
59797,white-collar-crime,16:00:00,hale
90651,theft-from-motor-vehicle,20:00:00,cheesman-park
391463,theft-from-motor-vehicle,16:00:00,hale
191350,larceny,23:59:00,college-view-south-platte
21066,all-other-crimes,23:59:00,country-club
337664,public-disorder,16:00:00,washington-park-west
90462,all-other-crimes,23:59:00,hampden-south
472095,auto-theft,20:00:00,bear-valley
54244,all-other-crimes,23:59:00,cbd
392889,all-other-crimes,04:00:00,westwood
486040,theft-from-motor-vehicle,08:00:00,windsor
105138,larceny,20:00:00,capitol-hill
118434,larceny,23:59:00,elyria-swansea
384725,larceny,20:00:00,union-station
130544,all-other-crimes,16:00:00,mar-lee
163378,larceny,23:59:00,stapleton
22422,public-disorder,04:00:00,barnum
113128,larceny,16:00:00,five-points
303752,all-other-crimes,16:00:00,cbd
234937,public-disorder,16:00:00,hampden-south
282487,larceny,16:00:00,hilltop
229325,burglary,20:00:00,skyland
198049,all-other-crimes,20:00:00,westwood
289790,all-other-crimes,12:00:00,lincoln-park
491857,theft-from-motor-vehicle,12:00:00,windsor
323737,burglary,16:00:00,university-hills
249286,all-other-crimes,23:59:00,montbello
508203,theft-from-motor-vehicle,08:00:00,sloan-lake
200662,drug-alcohol,16:00:00,chaffee-park
451141,drug-alcohol,20:00:00,ruby-hill
182361,all-other-crimes,23:59:00,highland
62369,burglary,16:00:00,cory-merrill
401151,larceny,04:00:00,north-capitol-hill
323902,public-disorder,16:00:00,montbello
171051,robbery,23:59:00,harvey-park-south
29020,theft-from-motor-vehicle,04:00:00,hampden-south
245290,theft-from-motor-vehicle,20:00:00,hilltop
150921,theft-from-motor-vehicle,16:00:00,baker
8826,theft-from-motor-vehicle,12:00:00,baker
269313,theft-from-motor-vehicle,04:00:00,highland
356379,robbery,08:00:00,north-capitol-hill
200790,drug-alcohol,16:00:00,athmar-park
492564,drug-alcohol,12:00:00,civic-center
324852,all-other-crimes,20:00:00,elyria-swansea
33835,sexual-assault,23:59:00,five-points
280383,drug-alcohol,23:59:00,city-park-west
187004,drug-alcohol,04:00:00,east-colfax
394096,all-other-crimes,20:00:00,lincoln-park
293422,drug-alcohol,23:59:00,five-points
296027,larceny,16:00:00,baker
333117,public-disorder,16:00:00,montbello
197543,drug-alcohol,12:00:00,regis
109306,larceny,16:00:00,stapleton
406515,larceny,12:00:00,north-capitol-hill
48834,white-collar-crime,04:00:00,washington-park-west
29521,drug-alcohol,16:00:00,villa-park
269710,drug-alcohol,04:00:00,east-colfax
75969,all-other-crimes,23:59:00,barnum
29967,public-disorder,20:00:00,northeast-park-hill
39662,theft-from-motor-vehicle,04:00:00,montbello
381099,white-collar-crime,12:00:00,north-park-hill
411143,public-disorder,23:59:00,capitol-hill
219008,all-other-crimes,16:00:00,east-colfax
262630,drug-alcohol,16:00:00,sunnyside
423973,theft-from-motor-vehicle,08:00:00,bear-valley
59066,theft-from-motor-vehicle,23:59:00,harvey-park-south
524320,robbery,23:59:00,barnum
476753,theft-from-motor-vehicle,20:00:00,sunnyside
369653,auto-theft,08:00:00,elyria-swansea
349194,larceny,12:00:00,lincoln-park
103107,all-other-crimes,23:59:00,cole
374463,public-disorder,23:59:00,washington-park
250546,drug-alcohol,04:00:00,westwood
81944,aggravated-assault,04:00:00,cbd
379770,all-other-crimes,23:59:00,regis
482047,other-crimes-against-persons,16:00:00,montbello
112267,public-disorder,08:00:00,hampden
145551,public-disorder,04:00:00,marston
324350,all-other-crimes,23:59:00,lincoln-park
363023,larceny,12:00:00,southmoor-park
16578,burglary,08:00:00,cole
435152,theft-from-motor-vehicle,08:00:00,cbd
193074,all-other-crimes,16:00:00,dia
