,day_of_week,NEIGHBORHOOD_ID,TIME
6292,Thursday,cbd,20:00:00
1503,Thursday,virginia-village,16:00:00
2239,Thursday,college-view-south-platte,12:00:00
2052,Friday,northeast-park-hill,08:00:00
1553,Thursday,globeville,08:00:00
5867,Sunday,mar-lee,20:00:00
1608,Friday,lincoln-park,16:00:00
2221,Wednesday,capitol-hill,08:00:00
1155,Saturday,auraria,08:00:00
1805,Saturday,civic-center,12:00:00
5766,Friday,capitol-hill,23:59:00
452,Friday,windsor,08:00:00
2027,Thursday,washington-park,08:00:00
3385,Tuesday,auraria,16:00:00
2789,Wednesday,dia,12:00:00
1600,Thursday,cherry-creek,12:00:00
3012,Tuesday,speer,12:00:00
4382,Monday,north-park-hill,16:00:00
4398,Friday,highland,16:00:00
5042,Monday,northeast-park-hill,23:59:00
6406,Thursday,north-capitol-hill,16:00:00
729,Friday,five-points,08:00:00
1759,Wednesday,five-points,08:00:00
4345,Tuesday,five-points,20:00:00
7105,Thursday,dia,23:59:00
7005,Thursday,union-station,16:00:00
1157,Thursday,college-view-south-platte,08:00:00
6547,Wednesday,dia,04:00:00
5863,Thursday,north-park-hill,20:00:00
2443,Thursday,platt-park,12:00:00
6069,Saturday,sloan-lake,04:00:00
6855,Wednesday,belcaro,20:00:00
1459,Monday,highland,08:00:00
4333,Saturday,hilltop,20:00:00
3643,Tuesday,windsor,20:00:00
4243,Friday,harvey-park-south,20:00:00
2384,Thursday,indian-creek,12:00:00
3165,Wednesday,regis,23:59:00
6869,Tuesday,gateway-green-valley-ranch,20:00:00
2680,Thursday,city-park,08:00:00
4335,Tuesday,southmoor-park,20:00:00
4064,Friday,cherry-creek,04:00:00
927,Monday,stapleton,12:00:00
907,Sunday,cheesman-park,12:00:00
6733,Saturday,five-points,23:59:00
6585,Saturday,virginia-village,16:00:00
1188,Thursday,dia,12:00:00
6496,Thursday,dia,23:59:00
2189,Monday,montbello,12:00:00
500,Thursday,windsor,12:00:00
7152,Saturday,lowry-field,16:00:00
5903,Monday,northeast-park-hill,04:00:00
5616,Friday,capitol-hill,16:00:00
2521,Wednesday,hilltop,12:00:00
1334,Friday,overland,12:00:00
4252,Wednesday,ruby-hill,16:00:00
6963,Wednesday,southmoor-park,20:00:00
542,Monday,northeast-park-hill,12:00:00
1090,Tuesday,belcaro,16:00:00
4023,Saturday,sloan-lake,04:00:00
5853,Sunday,dia,20:00:00
1251,Saturday,windsor,12:00:00
6996,Friday,platt-park,16:00:00
5905,Thursday,villa-park,20:00:00
6386,Tuesday,gateway-green-valley-ranch,20:00:00
5569,Tuesday,mar-lee,04:00:00
3899,Friday,speer,23:59:00
6478,Tuesday,montbello,04:00:00
5565,Monday,washington-park,16:00:00
3752,Thursday,sunnyside,04:00:00
6935,Sunday,dia,16:00:00
4155,Wednesday,harvey-park,23:59:00
6095,Wednesday,dia,16:00:00
2434,Friday,dia,12:00:00
4739,Saturday,dia,20:00:00
1798,Thursday,dia,08:00:00
1651,Monday,marston,12:00:00
6493,Friday,baker,04:00:00
4631,Sunday,clayton,04:00:00
341,Sunday,cherry-creek,12:00:00
6682,Wednesday,cory-merrill,23:59:00
5456,Thursday,belcaro,16:00:00
4037,Sunday,valverde,20:00:00
2143,Thursday,dia,08:00:00
461,Friday,west-colfax,12:00:00
2051,Wednesday,gateway-green-valley-ranch,08:00:00
1014,Friday,virginia-village,12:00:00
3466,Sunday,union-station,16:00:00
38,Friday,west-highland,12:00:00
6103,Thursday,goldsmith,20:00:00
4330,Thursday,five-points,16:00:00
6350,Sunday,montbello,04:00:00
4370,Friday,cory-merrill,16:00:00
64,Saturday,cory-merrill,08:00:00
1896,Wednesday,five-points,12:00:00
3559,Sunday,virginia-village,23:59:00
2310,Thursday,kennedy,16:00:00
238,Thursday,cheesman-park,12:00:00
115,Saturday,hale,16:00:00
2816,Monday,mar-lee,08:00:00
5950,Monday,west-highland,23:59:00
6285,Saturday,kennedy,23:59:00
3323,Tuesday,union-station,04:00:00
3711,Saturday,hampden,16:00:00
4640,Tuesday,south-park-hill,16:00:00
2380,Wednesday,speer,12:00:00
4462,Sunday,dia,20:00:00
2123,Monday,cherry-creek,12:00:00
5494,Monday,stapleton,16:00:00
2212,Sunday,hampden-south,12:00:00
2048,Wednesday,harvey-park,12:00:00
4980,Saturday,dia,04:00:00
5980,Tuesday,dia,16:00:00
4255,Thursday,montbello,04:00:00
5339,Sunday,athmar-park,16:00:00
3749,Friday,hale,23:59:00
3007,Sunday,five-points,12:00:00
971,Wednesday,chaffee-park,16:00:00
5422,Tuesday,gateway-green-valley-ranch,16:00:00
593,Sunday,capitol-hill,08:00:00
6824,Sunday,sun-valley,16:00:00
7080,Monday,marston,16:00:00
2993,Monday,montbello,12:00:00
4667,Tuesday,dia,20:00:00
4365,Monday,five-points,16:00:00
4753,Monday,capitol-hill,23:59:00
1243,Saturday,dia,12:00:00
4726,Monday,university-hills,23:59:00
2532,Sunday,washington-virginia-vale,12:00:00
2608,Sunday,elyria-swansea,08:00:00
4747,Tuesday,belcaro,16:00:00
4942,Saturday,lincoln-park,20:00:00
3368,Wednesday,stapleton,20:00:00
972,Saturday,civic-center,12:00:00
1969,Monday,virginia-village,08:00:00
1658,Friday,globeville,16:00:00
1793,Monday,sloan-lake,16:00:00
5874,Friday,cherry-creek,04:00:00
3179,Thursday,cbd,16:00:00
1301,Monday,elyria-swansea,12:00:00
2103,Wednesday,gateway-green-valley-ranch,12:00:00
6284,Thursday,union-station,04:00:00
1532,Wednesday,windsor,12:00:00
7052,Monday,harvey-park,16:00:00
3442,Thursday,dia,20:00:00
2507,Tuesday,gateway-green-valley-ranch,12:00:00
2484,Wednesday,east-colfax,12:00:00
1999,Saturday,union-station,16:00:00
1351,Wednesday,lowry-field,08:00:00
484,Sunday,sunnyside,12:00:00
1402,Friday,cbd,08:00:00
2122,Thursday,university-park,12:00:00
5138,Wednesday,indian-creek,04:00:00
1725,Monday,gateway-green-valley-ranch,12:00:00
3148,Friday,barnum,16:00:00
6749,Sunday,baker,16:00:00
1566,Tuesday,north-capitol-hill,12:00:00
3587,Saturday,mar-lee,23:59:00
5210,Tuesday,virginia-village,04:00:00
6176,Tuesday,washington-park,16:00:00
4985,Tuesday,dia,23:59:00
1297,Thursday,stapleton,08:00:00
1982,Friday,marston,08:00:00
4096,Tuesday,windsor,04:00:00
1801,Tuesday,sloan-lake,12:00:00
6275,Monday,hampden-south,16:00:00
1006,Friday,hilltop,12:00:00
1407,Friday,valverde,12:00:00
6400,Sunday,sun-valley,20:00:00
3194,Saturday,bear-valley,16:00:00
5295,Monday,speer,16:00:00
5310,Tuesday,south-park-hill,20:00:00
3687,Saturday,stapleton,20:00:00
4389,Monday,cory-merrill,04:00:00
4015,Thursday,montbello,04:00:00
4617,Monday,lincoln-park,16:00:00
4604,Monday,cbd,16:00:00
3748,Wednesday,washington-virginia-vale,20:00:00
5241,Friday,five-points,04:00:00
308,Friday,globeville,12:00:00
3147,Thursday,cory-merrill,16:00:00
2107,Tuesday,athmar-park,12:00:00
157,Thursday,montbello,08:00:00
2573,Saturday,berkeley,12:00:00
3041,Thursday,dia,20:00:00
3812,Thursday,montbello,20:00:00
5254,Tuesday,hale,04:00:00
5581,Monday,northeast-park-hill,16:00:00
2356,Friday,hampden,12:00:00
464,Thursday,montclair,08:00:00
5432,Tuesday,gateway-green-valley-ranch,16:00:00
4089,Wednesday,university,16:00:00
1299,Thursday,cory-merrill,12:00:00
1455,Friday,marston,08:00:00
1132,Tuesday,windsor,12:00:00
4772,Wednesday,hampden-south,20:00:00
3081,Wednesday,westwood,04:00:00
1750,Thursday,overland,16:00:00
2064,Thursday,north-capitol-hill,08:00:00
4223,Tuesday,goldsmith,04:00:00
4505,Thursday,mar-lee,20:00:00
2676,Friday,montbello,08:00:00
4371,Sunday,university,23:59:00
3666,Wednesday,country-club,20:00:00
3880,Sunday,westwood,20:00:00
164,Monday,hale,12:00:00
6878,Thursday,city-park,16:00:00
6743,Monday,union-station,16:00:00
6846,Tuesday,speer,16:00:00
6859,Friday,hilltop,04:00:00
1742,Tuesday,ruby-hill,12:00:00
864,Saturday,athmar-park,16:00:00
2285,Thursday,hampden-south,08:00:00
6601,Thursday,five-points,04:00:00
2457,Wednesday,villa-park,12:00:00
2295,Monday,speer,12:00:00
66,Wednesday,east-colfax,12:00:00
5953,Tuesday,highland,20:00:00
4369,Tuesday,north-park-hill,16:00:00
1217,Tuesday,speer,16:00:00
7061,Friday,dia,16:00:00
2068,Sunday,gateway-green-valley-ranch,12:00:00
2688,Thursday,west-highland,08:00:00
6277,Thursday,montbello,20:00:00
2030,Monday,hampden-south,12:00:00
3848,Monday,athmar-park,04:00:00
6658,Monday,five-points,16:00:00
1460,Monday,platt-park,12:00:00
4858,Monday,washington-park-west,04:00:00
5884,Monday,windsor,20:00:00
6652,Monday,cbd,23:59:00
5297,Tuesday,cory-merrill,23:59:00
2579,Wednesday,virginia-village,12:00:00
3011,Sunday,washington-virginia-vale,04:00:00
1978,Wednesday,northeast-park-hill,12:00:00
352,Saturday,cherry-creek,12:00:00
654,Friday,cory-merrill,08:00:00
5365,Friday,marston,20:00:00
4210,Sunday,gateway-green-valley-ranch,23:59:00
1269,Monday,harvey-park,08:00:00
7205,Monday,globeville,04:00:00
3570,Tuesday,washington-virginia-vale,23:59:00
2767,Monday,hale,04:00:00
5937,Wednesday,highland,16:00:00
5021,Tuesday,city-park,04:00:00
359,Sunday,union-station,12:00:00
6724,Saturday,speer,16:00:00
1568,Tuesday,hampden-south,16:00:00
6715,Thursday,baker,20:00:00
3635,Thursday,platt-park,16:00:00
5798,Sunday,union-station,16:00:00
5349,Thursday,washington-virginia-vale,16:00:00
3973,Wednesday,villa-park,20:00:00
646,Friday,cherry-creek,12:00:00
602,Tuesday,west-colfax,12:00:00
4542,Friday,montbello,16:00:00
1366,Monday,marston,12:00:00
5414,Tuesday,stapleton,04:00:00
3163,Friday,dia,20:00:00
1158,Tuesday,ruby-hill,08:00:00
6610,Thursday,marston,20:00:00
6769,Wednesday,lincoln-park,16:00:00
5673,Wednesday,civic-center,04:00:00
5167,Wednesday,gateway-green-valley-ranch,16:00:00
