,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
457745,theft-from-motor-vehicle,12:00:00,capitol-hill
235077,theft-from-motor-vehicle,08:00:00,gateway-green-valley-ranch
62910,other-crimes-against-persons,20:00:00,washington-virginia-vale
513857,white-collar-crime,12:00:00,union-station
464781,other-crimes-against-persons,16:00:00,highland
107587,drug-alcohol,23:59:00,cbd
179057,public-disorder,16:00:00,clayton
262237,other-crimes-against-persons,20:00:00,gateway-green-valley-ranch
222487,all-other-crimes,12:00:00,east-colfax
489546,drug-alcohol,04:00:00,east-colfax
191982,other-crimes-against-persons,16:00:00,skyland
514101,larceny,23:59:00,elyria-swansea
179775,other-crimes-against-persons,12:00:00,montbello
282997,all-other-crimes,08:00:00,gateway-green-valley-ranch
27485,white-collar-crime,16:00:00,dia
246690,all-other-crimes,20:00:00,cole
163877,all-other-crimes,16:00:00,stapleton
163343,all-other-crimes,16:00:00,college-view-south-platte
284154,public-disorder,04:00:00,westwood
244999,all-other-crimes,23:59:00,capitol-hill
417185,other-crimes-against-persons,16:00:00,clayton
221323,larceny,20:00:00,lowry-field
314178,drug-alcohol,04:00:00,valverde
346456,theft-from-motor-vehicle,23:59:00,clayton
49332,other-crimes-against-persons,23:59:00,five-points
450061,larceny,23:59:00,speer
118158,public-disorder,12:00:00,highland
450911,theft-from-motor-vehicle,04:00:00,cbd
514215,larceny,20:00:00,cbd
165290,other-crimes-against-persons,23:59:00,villa-park
26522,drug-alcohol,23:59:00,north-capitol-hill
230203,theft-from-motor-vehicle,16:00:00,marston
17025,sexual-assault,23:59:00,civic-center
324687,all-other-crimes,20:00:00,stapleton
80220,drug-alcohol,20:00:00,west-colfax
414705,other-crimes-against-persons,16:00:00,montbello
235200,robbery,20:00:00,cole
52643,all-other-crimes,20:00:00,congress-park
399338,other-crimes-against-persons,04:00:00,northeast-park-hill
355659,robbery,08:00:00,washington-virginia-vale
249140,all-other-crimes,04:00:00,gateway-green-valley-ranch
185367,larceny,04:00:00,barnum
436104,public-disorder,12:00:00,lowry-field
466828,burglary,16:00:00,university
320164,burglary,12:00:00,gateway-green-valley-ranch
6961,all-other-crimes,12:00:00,north-capitol-hill
228818,drug-alcohol,23:59:00,east-colfax
239518,burglary,08:00:00,clayton
507751,public-disorder,12:00:00,civic-center
136652,larceny,16:00:00,cbd
179164,public-disorder,20:00:00,west-colfax
66977,larceny,12:00:00,college-view-south-platte
47117,all-other-crimes,20:00:00,cheesman-park
195921,all-other-crimes,12:00:00,montbello
119721,theft-from-motor-vehicle,23:59:00,west-colfax
64025,public-disorder,12:00:00,city-park-west
54499,drug-alcohol,16:00:00,stapleton
272145,all-other-crimes,16:00:00,capitol-hill
160230,robbery,20:00:00,college-view-south-platte
331839,all-other-crimes,23:59:00,lincoln-park
339234,aggravated-assault,08:00:00,northeast-park-hill
361592,all-other-crimes,16:00:00,five-points
465426,auto-theft,16:00:00,chaffee-park
90056,larceny,20:00:00,stapleton
