,day_of_week,NEIGHBORHOOD_ID,TIME
260733,Tuesday,westwood,16:00:00
29725,Saturday,washington-park-west,04:00:00
293639,Monday,indian-creek,20:00:00
481755,Friday,five-points,23:59:00
391013,Friday,marston,16:00:00
480323,Tuesday,globeville,23:59:00
288807,Friday,baker,16:00:00
158496,Friday,chaffee-park,08:00:00
82332,Friday,lincoln-park,16:00:00
369457,Monday,villa-park,23:59:00
400124,Thursday,hampden-south,16:00:00
39895,Sunday,west-highland,12:00:00
372644,Wednesday,athmar-park,20:00:00
96472,Saturday,lowry-field,12:00:00
174802,Tuesday,globeville,12:00:00
122619,Saturday,highland,12:00:00
180900,Monday,villa-park,04:00:00
515606,Friday,mar-lee,20:00:00
125023,Wednesday,belcaro,08:00:00
372201,Saturday,globeville,23:59:00
304132,Monday,west-highland,20:00:00
176158,Wednesday,civic-center,12:00:00
262486,Friday,rosedale,16:00:00
135281,Thursday,cbd,12:00:00
322699,Sunday,ruby-hill,20:00:00
241000,Tuesday,mar-lee,16:00:00
363816,Tuesday,barnum,23:59:00
430441,Thursday,union-station,04:00:00
356982,Saturday,university-park,04:00:00
460330,Wednesday,kennedy,20:00:00
168383,Sunday,cbd,08:00:00
412392,Friday,montbello,16:00:00
133242,Thursday,washington-park-west,12:00:00
84982,Tuesday,sloan-lake,12:00:00
450164,Tuesday,platt-park,20:00:00
220210,Sunday,capitol-hill,04:00:00
28109,Saturday,ruby-hill,04:00:00
134480,Wednesday,university-hills,16:00:00
223982,Thursday,five-points,23:59:00
65473,Monday,gateway-green-valley-ranch,12:00:00
5154,Thursday,ruby-hill,16:00:00
84242,Sunday,highland,16:00:00
168175,Wednesday,stapleton,04:00:00
260633,Wednesday,north-capitol-hill,20:00:00
155478,Tuesday,sun-valley,04:00:00
110320,Wednesday,civic-center,04:00:00
197232,Sunday,washington-virginia-vale,16:00:00
113166,Wednesday,lowry-field,12:00:00
16293,Saturday,union-station,04:00:00
429471,Thursday,hale,20:00:00
180076,Thursday,virginia-village,04:00:00
477935,Tuesday,barnum,23:59:00
267115,Monday,five-points,20:00:00
495173,Monday,goldsmith,20:00:00
346128,Wednesday,sun-valley,16:00:00
396059,Thursday,globeville,23:59:00
512767,Friday,montbello,04:00:00
173080,Saturday,harvey-park,16:00:00
11357,Monday,city-park-west,04:00:00
438508,Saturday,jefferson-park,20:00:00
343014,Thursday,speer,16:00:00
198481,Saturday,northeast-park-hill,20:00:00
392093,Sunday,stapleton,16:00:00
286151,Monday,lowry-field,20:00:00
300734,Saturday,lincoln-park,23:59:00
364450,Saturday,montclair,16:00:00
499061,Sunday,barnum-west,23:59:00
227018,Tuesday,hampden-south,23:59:00
83249,Thursday,cherry-creek,08:00:00
24700,Sunday,baker,12:00:00
171459,Monday,sunnyside,08:00:00
80621,Sunday,capitol-hill,12:00:00
346252,Tuesday,cherry-creek,20:00:00
263481,Sunday,barnum-west,23:59:00
81166,Tuesday,speer,08:00:00
350022,Sunday,five-points,20:00:00
228887,Wednesday,mar-lee,16:00:00
170649,Friday,bear-valley,08:00:00
381311,Monday,goldsmith,23:59:00
398715,Friday,baker,20:00:00
37990,Monday,capitol-hill,12:00:00
336087,Friday,montbello,16:00:00
429517,Wednesday,college-view-south-platte,16:00:00
359974,Saturday,speer,23:59:00
469416,Tuesday,harvey-park,23:59:00
96323,Thursday,hampden,04:00:00
402669,Friday,speer,20:00:00
129775,Tuesday,stapleton,08:00:00
409771,Wednesday,regis,20:00:00
22874,Tuesday,speer,08:00:00
179468,Friday,five-points,12:00:00
411760,Sunday,stapleton,04:00:00
194369,Wednesday,harvey-park-south,23:59:00
198154,Monday,lowry-field,16:00:00
185480,Wednesday,baker,12:00:00
241109,Monday,valverde,20:00:00
37119,Tuesday,east-colfax,16:00:00
488932,Saturday,mar-lee,04:00:00
433691,Sunday,baker,16:00:00
451638,Friday,stapleton,20:00:00
322668,Sunday,globeville,23:59:00
79137,Tuesday,civic-center,12:00:00
262665,Wednesday,university-park,20:00:00
503929,Friday,northeast-park-hill,23:59:00
171647,Tuesday,goldsmith,16:00:00
274981,Friday,capitol-hill,23:59:00
23026,Sunday,cheesman-park,12:00:00
449015,Thursday,union-station,04:00:00
304101,Sunday,five-points,20:00:00
1432,Tuesday,hampden,04:00:00
81261,Sunday,south-park-hill,08:00:00
253869,Thursday,five-points,23:59:00
338635,Sunday,highland,16:00:00
480256,Tuesday,east-colfax,16:00:00
257200,Monday,athmar-park,20:00:00
314536,Thursday,gateway-green-valley-ranch,20:00:00
310806,Friday,stapleton,16:00:00
87992,Wednesday,stapleton,04:00:00
170908,Thursday,speer,12:00:00
443794,Monday,west-highland,16:00:00
330669,Sunday,dia,04:00:00
66414,Tuesday,south-park-hill,12:00:00
41486,Saturday,west-highland,12:00:00
133788,Monday,hampden-south,04:00:00
449840,Thursday,harvey-park,16:00:00
33419,Thursday,washington-park-west,12:00:00
104101,Tuesday,cheesman-park,12:00:00
422691,Wednesday,east-colfax,20:00:00
283879,Monday,athmar-park,23:59:00
420687,Monday,villa-park,23:59:00
338493,Thursday,five-points,04:00:00
185483,Thursday,ruby-hill,12:00:00
144362,Wednesday,gateway-green-valley-ranch,08:00:00
214398,Sunday,westwood,20:00:00
294232,Thursday,mar-lee,23:59:00
125453,Tuesday,northeast-park-hill,16:00:00
319149,Friday,university-hills,04:00:00
395596,Sunday,west-highland,23:59:00
153845,Saturday,mar-lee,04:00:00
518715,Thursday,platt-park,16:00:00
391295,Thursday,dia,23:59:00
426523,Monday,washington-virginia-vale,20:00:00
399094,Saturday,auraria,23:59:00
403990,Tuesday,five-points,23:59:00
264920,Wednesday,montbello,20:00:00
168574,Sunday,stapleton,08:00:00
326424,Wednesday,city-park,23:59:00
208847,Saturday,regis,20:00:00
451970,Tuesday,hilltop,16:00:00
33062,Tuesday,university,04:00:00
8591,Friday,civic-center,12:00:00
346360,Saturday,highland,23:59:00
15457,Saturday,union-station,04:00:00
225577,Wednesday,baker,16:00:00
209747,Tuesday,westwood,23:59:00
236856,Thursday,five-points,20:00:00
345751,Saturday,washington-park,23:59:00
