,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
322281,auto-theft,04:00:00,auraria
286750,auto-theft,23:59:00,whittier
318556,all-other-crimes,16:00:00,mar-lee
321350,public-disorder,12:00:00,southmoor-park
220192,theft-from-motor-vehicle,16:00:00,college-view-south-platte
19691,all-other-crimes,16:00:00,lincoln-park
101831,larceny,16:00:00,harvey-park
95025,larceny,04:00:00,capitol-hill
276967,burglary,08:00:00,marston
111462,all-other-crimes,20:00:00,gateway-green-valley-ranch
356982,all-other-crimes,16:00:00,rosedale
394437,all-other-crimes,16:00:00,berkeley
171270,aggravated-assault,16:00:00,hampden
212686,larceny,12:00:00,dia
46531,public-disorder,23:59:00,baker
444231,larceny,20:00:00,whittier
23101,public-disorder,12:00:00,gateway-green-valley-ranch
145124,auto-theft,16:00:00,east-colfax
228293,larceny,16:00:00,mar-lee
254180,public-disorder,08:00:00,five-points
350664,all-other-crimes,16:00:00,five-points
170815,all-other-crimes,16:00:00,lincoln-park
269009,all-other-crimes,16:00:00,north-capitol-hill
99956,all-other-crimes,23:59:00,stapleton
397288,aggravated-assault,04:00:00,windsor
184089,larceny,20:00:00,stapleton
474020,all-other-crimes,23:59:00,villa-park
368822,all-other-crimes,04:00:00,hale
347004,larceny,23:59:00,union-station
170663,public-disorder,04:00:00,northeast-park-hill
81050,burglary,04:00:00,lincoln-park
96582,public-disorder,23:59:00,hampden
227758,theft-from-motor-vehicle,08:00:00,cbd
183686,burglary,04:00:00,athmar-park
494252,all-other-crimes,04:00:00,hampden
114913,other-crimes-against-persons,04:00:00,montbello
418618,larceny,16:00:00,union-station
473969,auto-theft,16:00:00,sunnyside
277802,murder,23:59:00,hampden
477967,larceny,08:00:00,civic-center
119925,larceny,04:00:00,baker
487495,public-disorder,23:59:00,jefferson-park
126043,aggravated-assault,04:00:00,cbd
244157,public-disorder,20:00:00,kennedy
523342,public-disorder,04:00:00,cheesman-park
151349,larceny,16:00:00,college-view-south-platte
144395,aggravated-assault,04:00:00,university
51011,all-other-crimes,16:00:00,civic-center
316297,all-other-crimes,23:59:00,kennedy
307113,other-crimes-against-persons,20:00:00,globeville
280028,other-crimes-against-persons,04:00:00,virginia-village
35822,public-disorder,23:59:00,fort-logan
256212,larceny,23:59:00,college-view-south-platte
214148,all-other-crimes,20:00:00,mar-lee
319721,larceny,23:59:00,city-park-west
312410,auto-theft,23:59:00,berkeley
405498,theft-from-motor-vehicle,23:59:00,mar-lee
274035,robbery,20:00:00,westwood
212509,all-other-crimes,20:00:00,bear-valley
219277,all-other-crimes,23:59:00,west-colfax
332892,burglary,23:59:00,five-points
511486,auto-theft,23:59:00,speer
341420,drug-alcohol,04:00:00,athmar-park
405107,public-disorder,23:59:00,harvey-park-south
204786,other-crimes-against-persons,16:00:00,fort-logan
67759,all-other-crimes,23:59:00,harvey-park
81421,larceny,20:00:00,civic-center
144536,larceny,16:00:00,union-station
319771,all-other-crimes,23:59:00,auraria
381898,public-disorder,12:00:00,capitol-hill
324869,aggravated-assault,04:00:00,stapleton
176782,public-disorder,23:59:00,hale
104709,auto-theft,20:00:00,west-colfax
171668,other-crimes-against-persons,20:00:00,cbd
321740,larceny,20:00:00,stapleton
167107,drug-alcohol,23:59:00,capitol-hill
450320,larceny,23:59:00,capitol-hill
285984,other-crimes-against-persons,12:00:00,east-colfax
135843,public-disorder,08:00:00,northeast-park-hill
504566,other-crimes-against-persons,23:59:00,west-highland
451401,larceny,16:00:00,cherry-creek
321110,drug-alcohol,23:59:00,cbd
100131,public-disorder,23:59:00,union-station
491471,drug-alcohol,04:00:00,barnum-west
337116,white-collar-crime,20:00:00,west-colfax
337068,all-other-crimes,04:00:00,stapleton
16011,burglary,12:00:00,hampden-south
210406,all-other-crimes,20:00:00,five-points
402397,drug-alcohol,08:00:00,montclair
451251,public-disorder,23:59:00,hampden-south
339761,burglary,16:00:00,congress-park
288354,drug-alcohol,23:59:00,montbello
286311,public-disorder,16:00:00,gateway-green-valley-ranch
194565,all-other-crimes,23:59:00,westwood
407547,public-disorder,08:00:00,five-points
423070,all-other-crimes,12:00:00,hampden-south
308487,public-disorder,23:59:00,gateway-green-valley-ranch
371702,other-crimes-against-persons,04:00:00,capitol-hill
11755,theft-from-motor-vehicle,12:00:00,montbello
5888,all-other-crimes,16:00:00,stapleton
31412,public-disorder,20:00:00,mar-lee
474215,all-other-crimes,20:00:00,lincoln-park
288552,all-other-crimes,23:59:00,gateway-green-valley-ranch
95264,public-disorder,16:00:00,montbello
439499,all-other-crimes,20:00:00,auraria
397151,all-other-crimes,04:00:00,west-highland
374378,all-other-crimes,04:00:00,capitol-hill
338514,all-other-crimes,04:00:00,sloan-lake
351973,all-other-crimes,23:59:00,sun-valley
34102,all-other-crimes,23:59:00,city-park
3987,public-disorder,20:00:00,platt-park
46808,theft-from-motor-vehicle,23:59:00,congress-park
446928,burglary,16:00:00,lincoln-park
149163,all-other-crimes,20:00:00,barnum
376780,all-other-crimes,20:00:00,five-points
495169,all-other-crimes,04:00:00,globeville
200952,drug-alcohol,20:00:00,lincoln-park
319786,larceny,12:00:00,westwood
168838,other-crimes-against-persons,23:59:00,gateway-green-valley-ranch
27928,public-disorder,23:59:00,stapleton
88678,aggravated-assault,20:00:00,college-view-south-platte
267255,all-other-crimes,20:00:00,sun-valley
519571,theft-from-motor-vehicle,23:59:00,montclair
450206,other-crimes-against-persons,08:00:00,jefferson-park
397195,all-other-crimes,20:00:00,cbd
311804,other-crimes-against-persons,12:00:00,five-points
289779,burglary,23:59:00,baker
91709,other-crimes-against-persons,23:59:00,sun-valley
12332,auto-theft,16:00:00,marston
352979,public-disorder,12:00:00,platt-park
122602,all-other-crimes,08:00:00,cory-merrill
46914,larceny,04:00:00,civic-center
447541,other-crimes-against-persons,20:00:00,capitol-hill
408394,burglary,23:59:00,berkeley
39130,larceny,20:00:00,berkeley
95794,all-other-crimes,20:00:00,stapleton
196861,other-crimes-against-persons,23:59:00,five-points
