,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
87501,larceny,23:59:00,berkeley
315053,burglary,08:00:00,virginia-village
188144,all-other-crimes,23:59:00,elyria-swansea
373971,all-other-crimes,20:00:00,berkeley
343252,public-disorder,23:59:00,baker
39342,larceny,23:59:00,stapleton
390913,drug-alcohol,20:00:00,rosedale
313007,public-disorder,08:00:00,north-park-hill
149933,white-collar-crime,23:59:00,windsor
425023,larceny,12:00:00,cbd
190880,auto-theft,16:00:00,north-capitol-hill
173537,other-crimes-against-persons,12:00:00,virginia-village
448718,robbery,16:00:00,gateway-green-valley-ranch
141122,auto-theft,20:00:00,west-colfax
362109,all-other-crimes,08:00:00,whittier
352016,burglary,20:00:00,hampden
422970,public-disorder,23:59:00,baker
331212,all-other-crimes,20:00:00,ruby-hill
337655,auto-theft,12:00:00,ruby-hill
163089,other-crimes-against-persons,23:59:00,university-hills
269509,auto-theft,04:00:00,westwood
418524,drug-alcohol,12:00:00,north-capitol-hill
308910,all-other-crimes,23:59:00,city-park-west
240018,larceny,20:00:00,city-park-west
375419,all-other-crimes,04:00:00,overland
334651,all-other-crimes,04:00:00,virginia-village
148922,auto-theft,16:00:00,stapleton
282644,drug-alcohol,12:00:00,city-park-west
265657,drug-alcohol,20:00:00,cbd
412567,public-disorder,04:00:00,cheesman-park
44390,drug-alcohol,20:00:00,cheesman-park
281911,other-crimes-against-persons,12:00:00,montbello
462582,auto-theft,08:00:00,elyria-swansea
159801,auto-theft,08:00:00,barnum
