,day_of_week,NEIGHBORHOOD_ID,TIME
50541,Sunday,hampden,12:00:00
115386,Wednesday,barnum,04:00:00
513735,Monday,stapleton,23:59:00
256909,Sunday,auraria,20:00:00
78484,Wednesday,goldsmith,04:00:00
495366,Thursday,valverde,23:59:00
412737,Thursday,west-colfax,20:00:00
287547,Tuesday,northeast-park-hill,23:59:00
326533,Friday,kennedy,20:00:00
308743,Thursday,highland,16:00:00
236086,Saturday,baker,16:00:00
429745,Monday,lowry-field,04:00:00
410068,Friday,berkeley,04:00:00
22773,Monday,athmar-park,04:00:00
179441,Sunday,stapleton,08:00:00
273063,Wednesday,barnum,20:00:00
519791,Monday,lincoln-park,20:00:00
13678,Thursday,washington-park-west,12:00:00
298365,Saturday,cole,23:59:00
255288,Saturday,wellshire,23:59:00
77135,Sunday,fort-logan,12:00:00
459862,Wednesday,baker,20:00:00
449517,Wednesday,montbello,16:00:00
29488,Saturday,five-points,04:00:00
245588,Thursday,highland,16:00:00
42262,Tuesday,west-colfax,12:00:00
480726,Thursday,washington-park,16:00:00
195191,Thursday,goldsmith,04:00:00
503794,Friday,stapleton,20:00:00
276562,Monday,baker,16:00:00
113447,Monday,montbello,08:00:00
123104,Wednesday,sunnyside,08:00:00
326922,Friday,kennedy,23:59:00
271697,Wednesday,washington-virginia-vale,23:59:00
412457,Wednesday,five-points,23:59:00
108711,Saturday,congress-park,12:00:00
456127,Friday,jefferson-park,23:59:00
92577,Saturday,university-hills,12:00:00
144131,Friday,college-view-south-platte,04:00:00
171427,Wednesday,belcaro,08:00:00
411517,Sunday,capitol-hill,20:00:00
182122,Monday,ruby-hill,12:00:00
433222,Wednesday,capitol-hill,23:59:00
184588,Tuesday,five-points,08:00:00
47615,Monday,university,04:00:00
257538,Tuesday,congress-park,20:00:00
21084,Thursday,montbello,08:00:00
354966,Monday,cbd,16:00:00
141601,Thursday,montbello,08:00:00
211048,Sunday,cbd,20:00:00
274527,Saturday,regis,23:59:00
268968,Tuesday,montclair,23:59:00
234004,Monday,sun-valley,16:00:00
425591,Sunday,hale,23:59:00
286591,Friday,harvey-park-south,04:00:00
95032,Wednesday,cheesman-park,08:00:00
138354,Wednesday,montbello,08:00:00
434289,Tuesday,highland,16:00:00
116949,Tuesday,speer,12:00:00
416911,Friday,highland,20:00:00
65879,Monday,sloan-lake,12:00:00
9791,Tuesday,stapleton,12:00:00
390989,Tuesday,hampden-south,16:00:00
56865,Thursday,five-points,12:00:00
359038,Monday,gateway-green-valley-ranch,20:00:00
198312,Friday,five-points,16:00:00
113889,Monday,country-club,08:00:00
292519,Friday,east-colfax,23:59:00
473854,Sunday,congress-park,04:00:00
425710,Sunday,westwood,20:00:00
251729,Thursday,westwood,20:00:00
129864,Saturday,harvey-park,08:00:00
103507,Saturday,capitol-hill,16:00:00
281773,Monday,westwood,16:00:00
506237,Saturday,westwood,23:59:00
319562,Friday,montbello,16:00:00
112460,Friday,virginia-village,08:00:00
151058,Thursday,hampden-south,12:00:00
18425,Tuesday,washington-park-west,08:00:00
191193,Friday,capitol-hill,08:00:00
314603,Wednesday,hampden,23:59:00
96218,Saturday,windsor,12:00:00
15370,Sunday,valverde,08:00:00
519811,Friday,civic-center,20:00:00
474136,Wednesday,dia,04:00:00
143716,Thursday,cbd,08:00:00
205322,Thursday,westwood,20:00:00
136100,Thursday,north-park-hill,12:00:00
225439,Tuesday,montbello,04:00:00
402876,Wednesday,north-capitol-hill,04:00:00
483017,Sunday,jefferson-park,23:59:00
139893,Tuesday,cole,08:00:00
453347,Friday,windsor,20:00:00
29180,Tuesday,montbello,12:00:00
348092,Thursday,cherry-creek,20:00:00
455539,Saturday,highland,23:59:00
133034,Saturday,elyria-swansea,12:00:00
56303,Friday,stapleton,16:00:00
232974,Friday,east-colfax,23:59:00
405655,Friday,south-park-hill,16:00:00
269027,Thursday,baker,16:00:00
523954,Monday,university-park,20:00:00
319577,Friday,whittier,16:00:00
277209,Saturday,northeast-park-hill,20:00:00
105006,Monday,sunnyside,08:00:00
248370,Wednesday,speer,20:00:00
78382,Sunday,northeast-park-hill,12:00:00
467264,Sunday,sun-valley,23:59:00
448158,Sunday,east-colfax,16:00:00
114310,Thursday,hampden,08:00:00
219281,Monday,capitol-hill,20:00:00
423531,Wednesday,goldsmith,16:00:00
55688,Sunday,westwood,16:00:00
170692,Saturday,congress-park,12:00:00
183550,Thursday,harvey-park,08:00:00
362355,Wednesday,hampden-south,20:00:00
481693,Tuesday,whittier,16:00:00
449477,Sunday,villa-park,04:00:00
214338,Thursday,virginia-village,23:59:00
359997,Thursday,five-points,16:00:00
210632,Friday,stapleton,20:00:00
391662,Wednesday,stapleton,16:00:00
123579,Saturday,union-station,16:00:00
499683,Sunday,speer,23:59:00
454431,Tuesday,mar-lee,16:00:00
39903,Tuesday,capitol-hill,04:00:00
250521,Thursday,college-view-south-platte,23:59:00
456864,Wednesday,goldsmith,16:00:00
56786,Saturday,cheesman-park,16:00:00
16292,Thursday,hampden,12:00:00
127860,Sunday,virginia-village,04:00:00
414476,Monday,east-colfax,23:59:00
288536,Thursday,baker,23:59:00
227393,Sunday,cherry-creek,20:00:00
380528,Thursday,westwood,16:00:00
171212,Sunday,athmar-park,16:00:00
169495,Wednesday,harvey-park,04:00:00
62403,Monday,rosedale,16:00:00
513255,Saturday,west-colfax,23:59:00
500418,Sunday,five-points,20:00:00
388352,Tuesday,athmar-park,20:00:00
354598,Saturday,montclair,20:00:00
244081,Thursday,gateway-green-valley-ranch,23:59:00
515715,Wednesday,overland,23:59:00
371969,Friday,virginia-village,20:00:00
258955,Wednesday,lowry-field,23:59:00
516877,Saturday,west-colfax,16:00:00
499988,Saturday,capitol-hill,16:00:00
203107,Monday,montbello,23:59:00
398123,Saturday,five-points,23:59:00
250704,Wednesday,sun-valley,16:00:00
28084,Thursday,cbd,08:00:00
443145,Sunday,civic-center,04:00:00
16532,Saturday,northeast-park-hill,16:00:00
456559,Wednesday,cherry-creek,20:00:00
349242,Wednesday,windsor,23:59:00
259227,Thursday,baker,20:00:00
103712,Wednesday,stapleton,08:00:00
446709,Monday,barnum-west,23:59:00
167944,Wednesday,montbello,08:00:00
271943,Thursday,capitol-hill,04:00:00
258211,Thursday,dia,23:59:00
271035,Wednesday,montbello,23:59:00
248386,Monday,montbello,23:59:00
236118,Friday,cbd,23:59:00
122866,Friday,hampden-south,12:00:00
396770,Saturday,stapleton,23:59:00
459188,Sunday,athmar-park,23:59:00
448542,Sunday,stapleton,20:00:00
503502,Sunday,lincoln-park,16:00:00
243980,Wednesday,lowry-field,16:00:00
491104,Sunday,marston,23:59:00
306365,Wednesday,southmoor-park,20:00:00
98026,Friday,elyria-swansea,12:00:00
310396,Tuesday,north-capitol-hill,20:00:00
34781,Thursday,montclair,08:00:00
248749,Thursday,congress-park,20:00:00
121904,Thursday,baker,12:00:00
357437,Monday,washington-park,20:00:00
129382,Tuesday,cbd,12:00:00
49728,Thursday,athmar-park,12:00:00
278045,Monday,stapleton,04:00:00
307474,Tuesday,lowry-field,16:00:00
369744,Saturday,highland,23:59:00
487604,Monday,northeast-park-hill,20:00:00
51496,Monday,west-colfax,08:00:00
304561,Monday,platt-park,16:00:00
62288,Friday,city-park-west,12:00:00
122053,Friday,cbd,12:00:00
323309,Saturday,harvey-park,16:00:00
151957,Monday,washington-virginia-vale,12:00:00
409611,Thursday,westwood,20:00:00
506195,Friday,montbello,20:00:00
289723,Wednesday,overland,20:00:00
442306,Monday,baker,23:59:00
87636,Saturday,elyria-swansea,12:00:00
473424,Tuesday,lowry-field,20:00:00
463711,Saturday,sun-valley,20:00:00
383805,Wednesday,cbd,23:59:00
285600,Wednesday,cbd,20:00:00
83292,Friday,congress-park,04:00:00
261540,Tuesday,highland,16:00:00
353266,Thursday,marston,20:00:00
232611,Sunday,overland,16:00:00
34728,Sunday,cbd,04:00:00
207773,Sunday,city-park,04:00:00
315647,Saturday,north-capitol-hill,23:59:00
199930,Friday,valverde,20:00:00
212696,Thursday,washington-virginia-vale,20:00:00
123356,Sunday,globeville,04:00:00
167670,Saturday,five-points,12:00:00
134104,Friday,east-colfax,12:00:00
508185,Sunday,city-park,16:00:00
50002,Monday,harvey-park-south,16:00:00
34168,Friday,hale,08:00:00
143327,Wednesday,rosedale,08:00:00
59976,Wednesday,highland,04:00:00
