,day_of_week,NEIGHBORHOOD_ID,TIME
1095,Thursday,union-station,04:00:00
3961,Wednesday,baker,23:59:00
5509,Sunday,union-station,16:00:00
5685,Monday,hale,23:59:00
970,Sunday,whittier,04:00:00
603,Saturday,kennedy,12:00:00
5580,Tuesday,civic-center,23:59:00
1454,Sunday,cbd,12:00:00
2625,Monday,lincoln-park,12:00:00
316,Monday,five-points,04:00:00
2678,Tuesday,union-station,04:00:00
4371,Wednesday,union-station,23:59:00
2151,Sunday,jefferson-park,12:00:00
1338,Monday,barnum,04:00:00
1058,Thursday,athmar-park,04:00:00
3196,Friday,montbello,23:59:00
2668,Saturday,lincoln-park,08:00:00
1691,Friday,harvey-park,12:00:00
5885,Monday,westwood,20:00:00
659,Saturday,university,04:00:00
5714,Thursday,sunnyside,23:59:00
4555,Thursday,cory-merrill,23:59:00
4106,Saturday,windsor,16:00:00
4310,Friday,college-view-south-platte,20:00:00
5550,Monday,stapleton,23:59:00
3582,Friday,college-view-south-platte,20:00:00
911,Saturday,sun-valley,04:00:00
6838,Friday,stapleton,16:00:00
555,Tuesday,auraria,12:00:00
1465,Monday,windsor,12:00:00
2872,Wednesday,stapleton,20:00:00
3065,Monday,whittier,23:59:00
6888,Sunday,cbd,20:00:00
697,Sunday,marston,12:00:00
412,Saturday,five-points,04:00:00
4690,Saturday,civic-center,20:00:00
614,Tuesday,lowry-field,08:00:00
7033,Sunday,hampden,23:59:00
2436,Saturday,lowry-field,04:00:00
5209,Thursday,west-colfax,23:59:00
4554,Friday,cbd,23:59:00
760,Sunday,cbd,12:00:00
3393,Tuesday,montbello,23:59:00
124,Thursday,montclair,08:00:00
6596,Saturday,washington-park-west,23:59:00
6625,Monday,washington-virginia-vale,23:59:00
6264,Monday,west-colfax,23:59:00
4535,Tuesday,capitol-hill,20:00:00
2963,Thursday,capitol-hill,23:59:00
1215,Friday,athmar-park,12:00:00
5066,Friday,congress-park,20:00:00
3154,Friday,westwood,23:59:00
3358,Monday,ruby-hill,23:59:00
3659,Friday,cheesman-park,20:00:00
5892,Tuesday,cherry-creek,20:00:00
1327,Tuesday,regis,16:00:00
1573,Saturday,college-view-south-platte,04:00:00
961,Monday,five-points,04:00:00
6496,Tuesday,hampden,23:59:00
3455,Thursday,east-colfax,20:00:00
569,Sunday,dia,04:00:00
1586,Monday,north-capitol-hill,08:00:00
7059,Monday,montbello,20:00:00
1985,Monday,sunnyside,08:00:00
5055,Friday,highland,23:59:00
3613,Saturday,baker,20:00:00
3889,Sunday,hampden,23:59:00
1153,Wednesday,university,04:00:00
755,Wednesday,south-park-hill,08:00:00
6521,Friday,washington-park,23:59:00
6235,Friday,west-colfax,16:00:00
827,Saturday,westwood,16:00:00
4007,Wednesday,cherry-creek,20:00:00
548,Sunday,montbello,08:00:00
4908,Monday,whittier,16:00:00
6061,Sunday,clayton,20:00:00
2832,Tuesday,athmar-park,23:59:00
4363,Wednesday,platt-park,16:00:00
4837,Monday,montbello,20:00:00
622,Friday,berkeley,04:00:00
5627,Wednesday,union-station,23:59:00
4366,Thursday,baker,20:00:00
16,Saturday,college-view-south-platte,12:00:00
2025,Friday,mar-lee,12:00:00
4496,Monday,five-points,23:59:00
3599,Friday,stapleton,16:00:00
1357,Monday,northeast-park-hill,08:00:00
3326,Saturday,montbello,20:00:00
839,Wednesday,cbd,12:00:00
2829,Monday,hampden-south,20:00:00
3601,Friday,five-points,20:00:00
1592,Monday,dia,04:00:00
3381,Saturday,city-park-west,20:00:00
5961,Sunday,washington-virginia-vale,23:59:00
3631,Sunday,northeast-park-hill,23:59:00
5623,Thursday,lincoln-park,16:00:00
7117,Sunday,harvey-park,16:00:00
6311,Sunday,cheesman-park,20:00:00
6882,Saturday,hampden,20:00:00
7134,Sunday,barnum-west,16:00:00
4068,Sunday,lincoln-park,16:00:00
1342,Thursday,hampden-south,12:00:00
836,Friday,hampden,08:00:00
4767,Friday,gateway-green-valley-ranch,16:00:00
4060,Thursday,north-capitol-hill,23:59:00
2965,Saturday,montbello,20:00:00
2306,Friday,civic-center,04:00:00
5152,Wednesday,goldsmith,20:00:00
1706,Sunday,cherry-creek,12:00:00
6582,Thursday,hampden,23:59:00
3357,Saturday,union-station,23:59:00
3377,Thursday,stapleton,23:59:00
5006,Tuesday,west-colfax,23:59:00
4022,Thursday,rosedale,20:00:00
2357,Tuesday,chaffee-park,12:00:00
669,Friday,stapleton,12:00:00
6342,Thursday,montbello,23:59:00
4345,Thursday,chaffee-park,20:00:00
4552,Monday,valverde,20:00:00
3059,Friday,north-park-hill,23:59:00
3385,Thursday,north-park-hill,23:59:00
2177,Wednesday,globeville,16:00:00
6141,Wednesday,lincoln-park,23:59:00
5401,Wednesday,east-colfax,23:59:00
2197,Friday,kennedy,04:00:00
5483,Tuesday,capitol-hill,20:00:00
5533,Friday,capitol-hill,23:59:00
5396,Sunday,college-view-south-platte,16:00:00
320,Monday,barnum,04:00:00
1837,Thursday,east-colfax,08:00:00
7035,Thursday,lincoln-park,16:00:00
6814,Thursday,hampden-south,23:59:00
1987,Tuesday,east-colfax,04:00:00
1229,Sunday,capitol-hill,04:00:00
1435,Sunday,college-view-south-platte,04:00:00
5253,Friday,cole,23:59:00
2203,Sunday,capitol-hill,08:00:00
5131,Tuesday,five-points,23:59:00
5948,Sunday,cbd,20:00:00
3259,Tuesday,sun-valley,16:00:00
2424,Friday,villa-park,08:00:00
4109,Tuesday,elyria-swansea,20:00:00
