,day_of_week,NEIGHBORHOOD_ID,TIME
2125,Sunday,union-station,04:00:00
14653,Saturday,capitol-hill,20:00:00
1260,Saturday,congress-park,16:00:00
10223,Thursday,cory-merrill,20:00:00
8334,Friday,city-park-west,12:00:00
26651,Tuesday,college-view-south-platte,23:59:00
32445,Tuesday,north-capitol-hill,04:00:00
22775,Tuesday,gateway-green-valley-ranch,23:59:00
21771,Tuesday,cheesman-park,20:00:00
10494,Thursday,athmar-park,23:59:00
23798,Monday,cole,20:00:00
11368,Thursday,five-points,23:59:00
31047,Saturday,capitol-hill,20:00:00
1473,Thursday,cbd,12:00:00
31215,Wednesday,cheesman-park,20:00:00
15377,Friday,east-colfax,16:00:00
18063,Wednesday,five-points,16:00:00
21464,Friday,westwood,23:59:00
24049,Friday,capitol-hill,23:59:00
33825,Saturday,west-colfax,20:00:00
9186,Tuesday,westwood,23:59:00
3899,Thursday,cheesman-park,12:00:00
7460,Saturday,five-points,12:00:00
23991,Monday,regis,16:00:00
2070,Tuesday,capitol-hill,12:00:00
8885,Wednesday,villa-park,08:00:00
1207,Saturday,globeville,04:00:00
12718,Wednesday,five-points,16:00:00
31210,Sunday,east-colfax,04:00:00
29943,Thursday,platt-park,16:00:00
27720,Tuesday,college-view-south-platte,16:00:00
27884,Thursday,montbello,16:00:00
2363,Monday,cbd,08:00:00
7986,Wednesday,lincoln-park,12:00:00
9601,Tuesday,montbello,16:00:00
12285,Friday,cbd,23:59:00
14480,Wednesday,westwood,16:00:00
13897,Monday,capitol-hill,16:00:00
31230,Sunday,five-points,23:59:00
10058,Thursday,civic-center,23:59:00
10301,Tuesday,north-capitol-hill,20:00:00
17774,Monday,west-colfax,16:00:00
22088,Sunday,westwood,20:00:00
21852,Thursday,civic-center,20:00:00
29823,Tuesday,cbd,20:00:00
9782,Monday,cheesman-park,20:00:00
24652,Friday,sunnyside,23:59:00
18183,Tuesday,five-points,16:00:00
3561,Friday,speer,16:00:00
14587,Friday,athmar-park,23:59:00
14712,Tuesday,east-colfax,20:00:00
11829,Tuesday,montbello,20:00:00
14159,Monday,capitol-hill,20:00:00
7417,Monday,west-highland,12:00:00
13428,Friday,athmar-park,20:00:00
18702,Monday,villa-park,23:59:00
26639,Sunday,baker,23:59:00
1065,Saturday,five-points,12:00:00
19563,Monday,lincoln-park,23:59:00
16397,Wednesday,civic-center,20:00:00
34392,Sunday,west-highland,23:59:00
34156,Friday,harvey-park,16:00:00
7383,Thursday,northeast-park-hill,16:00:00
3115,Sunday,east-colfax,04:00:00
3787,Wednesday,cheesman-park,12:00:00
7952,Monday,lincoln-park,12:00:00
11913,Sunday,civic-center,16:00:00
1217,Sunday,barnum,04:00:00
22019,Thursday,stapleton,23:59:00
21745,Sunday,windsor,16:00:00
26374,Thursday,stapleton,23:59:00
6808,Thursday,highland,12:00:00
20770,Friday,globeville,20:00:00
8914,Friday,five-points,08:00:00
20192,Tuesday,barnum-west,16:00:00
26345,Thursday,lincoln-park,04:00:00
10026,Thursday,stapleton,16:00:00
31148,Wednesday,hampden,23:59:00
23370,Wednesday,lincoln-park,16:00:00
2463,Wednesday,whittier,12:00:00
15127,Tuesday,union-station,23:59:00
24978,Sunday,congress-park,20:00:00
8226,Friday,north-capitol-hill,12:00:00
2524,Thursday,gateway-green-valley-ranch,12:00:00
30761,Monday,montclair,16:00:00
13337,Wednesday,five-points,04:00:00
25884,Tuesday,barnum-west,16:00:00
33854,Thursday,five-points,20:00:00
2483,Monday,highland,08:00:00
34072,Sunday,civic-center,04:00:00
22858,Tuesday,cheesman-park,20:00:00
7310,Sunday,five-points,08:00:00
460,Tuesday,west-colfax,16:00:00
15734,Saturday,cole,20:00:00
19763,Tuesday,berkeley,16:00:00
11574,Thursday,capitol-hill,23:59:00
26532,Monday,north-capitol-hill,04:00:00
12247,Sunday,city-park-west,20:00:00
18942,Monday,sun-valley,20:00:00
8013,Saturday,montclair,12:00:00
18580,Friday,ruby-hill,20:00:00
8767,Sunday,lincoln-park,04:00:00
32488,Tuesday,westwood,16:00:00
8802,Tuesday,college-view-south-platte,08:00:00
31819,Saturday,north-capitol-hill,16:00:00
33577,Tuesday,gateway-green-valley-ranch,04:00:00
18133,Tuesday,kennedy,23:59:00
26613,Sunday,capitol-hill,20:00:00
4322,Sunday,cheesman-park,16:00:00
17694,Saturday,cheesman-park,16:00:00
18107,Wednesday,cole,23:59:00
1917,Thursday,east-colfax,16:00:00
31928,Sunday,city-park-west,20:00:00
5884,Thursday,harvey-park,12:00:00
263,Tuesday,five-points,12:00:00
16563,Wednesday,cheesman-park,16:00:00
8691,Friday,sun-valley,08:00:00
20384,Thursday,north-capitol-hill,20:00:00
12696,Saturday,five-points,23:59:00
29880,Monday,harvey-park,20:00:00
5345,Wednesday,cheesman-park,12:00:00
27065,Monday,five-points,20:00:00
14052,Monday,chaffee-park,16:00:00
14623,Sunday,civic-center,20:00:00
30215,Monday,capitol-hill,20:00:00
27398,Friday,east-colfax,20:00:00
18314,Sunday,hampden,20:00:00
33694,Tuesday,five-points,16:00:00
23338,Wednesday,washington-virginia-vale,16:00:00
24946,Thursday,auraria,16:00:00
5705,Monday,east-colfax,12:00:00
1684,Friday,globeville,16:00:00
2974,Tuesday,civic-center,08:00:00
14243,Thursday,civic-center,20:00:00
12892,Thursday,west-colfax,23:59:00
483,Thursday,five-points,08:00:00
13138,Saturday,five-points,20:00:00
32112,Monday,overland,20:00:00
21954,Thursday,capitol-hill,20:00:00
24260,Friday,cbd,20:00:00
12736,Tuesday,north-capitol-hill,20:00:00
28457,Tuesday,capitol-hill,16:00:00
20131,Friday,capitol-hill,20:00:00
4437,Friday,west-colfax,12:00:00
32701,Friday,hale,20:00:00
