,day_of_week,NEIGHBORHOOD_ID,TIME,GEO_LON,GEO_LAT
2465,Wednesday,hale,04:00:00,-104.9396843,39.7289566
2466,Wednesday,five-points,08:00:00,-104.9883015,39.7561722
2467,Thursday,montbello,12:00:00,-104.8206186,39.7735195
2468,Sunday,union-station,04:00:00,-104.9991948,39.749356
2469,Wednesday,montclair,12:00:00,-104.9131005,39.7399948
2470,Friday,university,04:00:00,-104.9684371,39.6782524
2471,Sunday,barnum,04:00:00,-105.0303132,39.7133126
2472,Friday,north-capitol-hill,08:00:00,-104.9825147,39.7431509
2473,Wednesday,overland,12:00:00,-104.9928228,39.6911835
2474,Friday,university-hills,12:00:00,-104.9400252,39.6644267
2475,Tuesday,stapleton,04:00:00,-104.8864518,39.7477378
2476,Tuesday,mar-lee,04:00:00,-105.0282946,39.6852338
2477,Sunday,sun-valley,12:00:00,-105.0217476,39.7329892
2478,Saturday,five-points,16:00:00,-104.9865933,39.7504766
2479,Monday,lincoln-park,04:00:00,-104.9989101,39.7339566
2480,Monday,sunnyside,16:00:00,-105.006739,39.7704521
2481,Friday,northeast-park-hill,08:00:00,-104.9236988,39.7705443
2482,Monday,capitol-hill,04:00:00,-104.9775305,39.7386568
2483,Sunday,windsor,04:00:00,-104.8913519,39.7072399
2484,Thursday,montclair,04:00:00,-104.903897,39.7270951
2485,Wednesday,montclair,04:00:00,-104.903897,39.7270951
2486,Sunday,west-colfax,04:00:00,-105.0416494,39.7366263
2487,Friday,sun-valley,04:00:00,-105.0201083,39.7439224
2488,Saturday,five-points,04:00:00,-104.973351,39.7582394
2489,Sunday,bear-valley,04:00:00,-105.0807139,39.6657156
2490,Wednesday,hampden,04:00:00,-104.9148008,39.6649216
2491,Monday,capitol-hill,12:00:00,-104.9861361,39.7400619
2492,Sunday,union-station,12:00:00,-104.9989572,39.7572338
2493,Sunday,college-view-south-platte,16:00:00,-105.0160801,39.6700877
2494,Wednesday,northeast-park-hill,08:00:00,-104.9401799,39.7653118
2495,Saturday,lincoln-park,08:00:00,-104.9985181,39.7281102
2496,Monday,capitol-hill,04:00:00,-104.9857593,39.7298615
2497,Thursday,highland,04:00:00,-105.0178126,39.7690348
2498,Tuesday,sunnyside,12:00:00,-105.0161492,39.776031
2499,Sunday,west-colfax,12:00:00,-105.0393113,39.7439525
2500,Sunday,elyria-swansea,04:00:00,-104.9498497,39.7900974
2501,Sunday,five-points,08:00:00,-104.9901577,39.7523287
2502,Tuesday,berkeley,08:00:00,-105.03546000000001,39.7799274
2503,Sunday,montbello,16:00:00,-104.8440479,39.7820693
2504,Friday,hampden-south,12:00:00,-104.8818272,39.6466196
2505,Saturday,lincoln-park,12:00:00,-105.0007646,39.7391667
2506,Thursday,baker,04:00:00,-104.9896191,39.7114877
2507,Friday,union-station,04:00:00,-105.0004598,39.7480217
2508,Friday,stapleton,12:00:00,-104.9018464,39.7566019
2509,Saturday,cbd,12:00:00,-104.9937099,39.7504608
2510,Monday,hampden,04:00:00,-104.872373,39.6681618
2511,Thursday,cbd,12:00:00,-104.9926055,39.7453197
2512,Monday,capitol-hill,04:00:00,-104.9775305,39.7386568
2513,Saturday,hampden-south,12:00:00,-104.8853193,39.651348999999996
2514,Sunday,cheesman-park,04:00:00,-104.9727625,39.7352808
2515,Monday,lincoln-park,04:00:00,-105.00148,39.7360704
2516,Saturday,east-colfax,04:00:00,-104.8972614,39.7396676
2517,Saturday,auraria,08:00:00,-105.0124669,39.7489203
2518,Friday,cbd,04:00:00,-104.9883004,39.741702000000004
2519,Wednesday,university,08:00:00,-104.9684371,39.6782524
2520,Saturday,gateway-green-valley-ranch,04:00:00,-104.7564651,39.796063000000004
2521,Sunday,capitol-hill,04:00:00,-104.9786875,39.7336958
2522,Wednesday,kennedy,08:00:00,-104.8619644,39.6584037
2523,Tuesday,university-park,04:00:00,-104.9591642,39.6764064
2524,Thursday,montbello,04:00:00,-104.8424113,39.7805393
2525,Monday,hampden,16:00:00,-104.8686912,39.6568751
2526,Thursday,capitol-hill,08:00:00,-104.9751035,39.7398594
2527,Wednesday,marston,04:00:00,-105.0952542,39.6174347
2528,Thursday,berkeley,08:00:00,-105.0373311,39.772443
2529,Thursday,five-points,04:00:00,-104.9893015,39.7541424
2530,Monday,mar-lee,04:00:00,-105.0273908,39.6912205
2531,Saturday,valverde,08:00:00,-105.0221171,39.7220618
2532,Saturday,west-colfax,16:00:00,-105.0526422,39.7407837
2533,Saturday,gateway-green-valley-ranch,16:00:00,-104.7701569,39.7850496
2534,Tuesday,chaffee-park,16:00:00,-105.0070828,39.7848001
2535,Friday,cole,12:00:00,-104.9726822,39.7639382
2536,Monday,elyria-swansea,12:00:00,-104.9429223,39.7738515
2537,Sunday,hilltop,04:00:00,-104.9110173,39.7128279
2538,Saturday,east-colfax,04:00:00,-104.891681,39.7344668
2539,Saturday,hampden,04:00:00,-104.9058073,39.6547735
2540,Sunday,montbello,12:00:00,-104.8208727,39.7733617
2541,Saturday,cbd,04:00:00,-104.9913241,39.7445043
2542,Friday,five-points,04:00:00,-104.9910488,39.7554896
2543,Friday,washington-virginia-vale,04:00:00,-104.9028007,39.6946729
2544,Wednesday,valverde,04:00:00,-105.0246762,39.7127025
2545,Sunday,chaffee-park,04:00:00,-105.0070828,39.7848001
2546,Monday,speer,04:00:00,-104.9822753,39.7264476
2547,Friday,five-points,04:00:00,-104.9918802,39.7536456
2548,Sunday,west-colfax,04:00:00,-105.0494959,39.7401101
2549,Sunday,highland,08:00:00,-105.002059,39.7692108
2550,Friday,bear-valley,16:00:00,-105.0807139,39.6657156
2551,Monday,cory-merrill,04:00:00,-104.9410413,39.696077
2552,Saturday,union-station,04:00:00,-105.0075623,39.7550437
2553,Friday,cory-merrill,04:00:00,-104.9410427,39.6950146
2554,Thursday,five-points,04:00:00,-104.9859311,39.7592997
2555,Monday,five-points,12:00:00,-104.9897243,39.7654519
2556,Tuesday,east-colfax,04:00:00,-104.8990929,39.7404759
2557,Thursday,five-points,04:00:00,-104.9898975,39.7548395
2558,Monday,clayton,04:00:00,-104.9533026,39.7639459
2559,Sunday,highland,04:00:00,-105.0161829,39.7567157
2560,Thursday,baker,12:00:00,-104.9880304,39.702704
2561,Saturday,cory-merrill,08:00:00,-104.9410413,39.696077
2562,Monday,montclair,04:00:00,-104.903897,39.7270951
2563,Saturday,bear-valley,04:00:00,-105.0617069,39.6542257
2564,Wednesday,barnum,08:00:00,-105.0250944,39.7149773
2565,Friday,five-points,04:00:00,-104.9736251,39.7662759
2566,Saturday,hampden,12:00:00,-104.9002507,39.6554042
2567,Monday,city-park-west,04:00:00,-104.9729774,39.7450138
2568,Sunday,valverde,04:00:00,-105.0246762,39.7127025
2569,Thursday,college-view-south-platte,12:00:00,-105.0110294,39.6786459
2570,Saturday,capitol-hill,04:00:00,-104.9786238,39.7398751
2571,Friday,north-capitol-hill,12:00:00,-104.9810841,39.7461809
2572,Sunday,congress-park,08:00:00,-104.9409667,39.7295364
2573,Sunday,westwood,08:00:00,-105.0420781,39.7112643
2574,Saturday,barnum,16:00:00,-105.0303852,39.7174226
2575,Sunday,capitol-hill,04:00:00,-104.9870284,39.7323241
2576,Saturday,globeville,04:00:00,-104.9855761,39.7766591
2577,Saturday,five-points,16:00:00,-104.9883762,39.7551953
2578,Tuesday,montclair,12:00:00,-104.9101466,39.7347914
2579,Sunday,city-park-west,08:00:00,-104.9729774,39.7450138
2580,Tuesday,lincoln-park,04:00:00,-104.9940226,39.7273415
2581,Sunday,montbello,04:00:00,-104.8315045,39.7765796
2582,Tuesday,speer,12:00:00,-104.9743978,39.7253667
2583,Friday,montbello,08:00:00,-104.8221131,39.7885776
2584,Sunday,hampden,04:00:00,-104.8725475,39.6557894
2585,Saturday,hampden,04:00:00,-104.9058073,39.6547735
2586,Monday,cheesman-park,04:00:00,-104.9721358,39.7387069
2587,Tuesday,speer,04:00:00,-104.9862478,39.71656
2588,Saturday,cheesman-park,04:00:00,-104.9695098,39.7351729
2589,Tuesday,speer,04:00:00,-104.9802019,39.7174202
2590,Monday,montbello,08:00:00,-104.8302384,39.7940212
2591,Sunday,globeville,04:00:00,-104.9781748,39.7820483
2592,Tuesday,cheesman-park,04:00:00,-104.9656455,39.7397455
2593,Sunday,east-colfax,04:00:00,-104.8990929,39.7404759
2594,Saturday,lincoln-park,08:00:00,-104.9989101,39.7339566
2595,Sunday,congress-park,12:00:00,-104.9595278,39.7399344
2596,Tuesday,montclair,12:00:00,-104.9166241,39.739606
2597,Monday,lincoln-park,04:00:00,-105.0005968,39.7277869
2598,Saturday,stapleton,04:00:00,-104.9028017,39.7809929
2599,Saturday,highland,08:00:00,-105.0037869,39.7638374
2600,Sunday,harvey-park,16:00:00,-105.0561832,39.6779657
2601,Sunday,city-park-west,08:00:00,-104.9729774,39.7450138
2602,Friday,berkeley,04:00:00,-105.0256225,39.7835585
2603,Saturday,globeville,12:00:00,-104.9795252,39.7784526
2604,Monday,union-station,04:00:00,-104.9999509,39.7530543
2605,Saturday,villa-park,04:00:00,-105.0255204,39.7297898
2606,Sunday,ruby-hill,04:00:00,-105.0203785,39.6877659
2607,Saturday,windsor,08:00:00,-104.8989515,39.6972284
2608,Thursday,south-park-hill,08:00:00,-104.9166774,39.740471
2609,Tuesday,harvey-park,04:00:00,-105.0536734,39.6754086
2610,Thursday,sloan-lake,08:00:00,-105.0255885,39.7491496
2611,Sunday,hampden,04:00:00,-104.8732345,39.67313
2612,Sunday,harvey-park,04:00:00,-105.0546499,39.6788522
2613,Thursday,west-highland,04:00:00,-105.05306100000001,39.768806
2614,Saturday,montbello,04:00:00,-104.8482385,39.7760448
2615,Friday,valverde,16:00:00,-105.0044354,39.7113424
2616,Monday,union-station,12:00:00,-105.0013811,39.7524893
2617,Saturday,windsor,04:00:00,-104.9017724,39.698577
2618,Sunday,five-points,12:00:00,-104.9883762,39.7551953
2619,Friday,southmoor-park,04:00:00,-104.9293821,39.6527325
2620,Friday,lincoln-park,04:00:00,-105.0005781,39.7379004
2621,Saturday,gateway-green-valley-ranch,16:00:00,-104.8090364,39.7755083
2622,Thursday,barnum,12:00:00,-105.0262602,39.7218397
2623,Tuesday,washington-park,08:00:00,-104.9678528,39.696745
2624,Monday,five-points,12:00:00,-104.9864567,39.7477555
2625,Monday,lincoln-park,12:00:00,-104.9970853,39.7281068
2626,Monday,capitol-hill,04:00:00,-104.9797615,39.7370141
2627,Saturday,civic-center,12:00:00,-104.9873914,39.7400591
2628,Wednesday,elyria-swansea,16:00:00,-104.9529987,39.7873943
2629,Monday,five-points,04:00:00,-104.9854539,39.7569614
2630,Sunday,five-points,04:00:00,-104.9922398,39.7545723
2631,Friday,union-station,16:00:00,-104.9939824,39.7531194
2632,Friday,overland,12:00:00,-104.9877454,39.6847732
2633,Thursday,barnum,12:00:00,-105.0254945,39.7241481
2634,Friday,harvey-park-south,04:00:00,-105.0428807,39.6650035
2635,Sunday,athmar-park,04:00:00,-105.02401,39.6977242
2636,Saturday,barnum-west,12:00:00,-105.0521988,39.7172166
2637,Sunday,five-points,04:00:00,-104.9911778,39.7538787
2638,Friday,west-colfax,08:00:00,-105.0401309,39.7377294
2639,Monday,virginia-village,08:00:00,-104.933485,39.6997361
2640,Friday,city-park,04:00:00,-104.9504101,39.7404165
2641,Sunday,ruby-hill,04:00:00,-105.0246616,39.6964832
2642,Monday,north-capitol-hill,04:00:00,-104.9801961,39.7407523
2643,Saturday,five-points,12:00:00,-104.9843019,39.7670562
2644,Monday,baker,16:00:00,-104.9926223,39.7115336
2645,Saturday,cbd,04:00:00,-104.9960271,39.746243
2646,Thursday,five-points,08:00:00,-104.9886405,39.7545595
2647,Sunday,five-points,16:00:00,-104.9837994,39.7594524
2648,Saturday,hampden-south,04:00:00,-104.8929998,39.6285007
2649,Saturday,city-park-west,04:00:00,-104.9675623,39.7434768
2650,Friday,capitol-hill,12:00:00,-104.9872621,39.7339146
2651,Friday,barnum,04:00:00,-105.0328386,39.7184014
2652,Sunday,barnum,04:00:00,-105.0328386,39.7184014
2653,Saturday,westwood,12:00:00,-105.04735900000001,39.7103239
2654,Tuesday,globeville,08:00:00,-104.9821295,39.7784641
2655,Sunday,highland,04:00:00,-105.0112017,39.7656391
2656,Sunday,capitol-hill,04:00:00,-104.9858055,39.735203999999996
2657,Thursday,overland,08:00:00,-104.9879826,39.6751573
2658,Thursday,stapleton,12:00:00,-104.89794599999999,39.7696879
2659,Wednesday,dia,16:00:00,-104.6972302,39.8362105
2660,Saturday,sun-valley,16:00:00,-105.0238683,39.7379832
2661,Wednesday,college-view-south-platte,12:00:00,-105.0247038,39.6729395
2662,Sunday,washington-virginia-vale,16:00:00,-104.9138036,39.703096
2663,Monday,five-points,12:00:00,-104.9845576,39.7666345
2664,Sunday,five-points,04:00:00,-104.9872375,39.7499167
2665,Saturday,montbello,04:00:00,-104.8471319,39.7928643
2666,Friday,villa-park,08:00:00,-105.0475059,39.7294426
2667,Friday,villa-park,12:00:00,-105.0413119,39.7284139
2668,Saturday,lincoln-park,08:00:00,-104.9904797,39.7280757
2669,Monday,harvey-park-south,12:00:00,-105.0501272,39.6561119
2670,Thursday,globeville,16:00:00,-104.9919213,39.7739853
2671,Monday,five-points,08:00:00,-104.9911778,39.7538787
2672,Monday,northeast-park-hill,04:00:00,-104.9400545,39.7734316
2673,Saturday,university,04:00:00,-104.9626084,39.6697016
2674,Wednesday,college-view-south-platte,04:00:00,-105.0246813,39.6736423
2675,Thursday,barnum-west,12:00:00,-105.0521979,39.7207086
2676,Sunday,chaffee-park,08:00:00,-105.0247853,39.7889605
2677,Tuesday,west-highland,12:00:00,-105.0338405,39.7623653
2678,Tuesday,union-station,04:00:00,-104.9962271,39.7510728
2679,Thursday,east-colfax,12:00:00,-104.8990929,39.7404759
2680,Thursday,harvey-park-south,12:00:00,-105.0521776,39.6548266
2681,Sunday,wellshire,12:00:00,-104.943324,39.6636737
2682,Saturday,chaffee-park,04:00:00,-105.0061943,39.7897048
2683,Wednesday,west-highland,12:00:00,-105.0338405,39.7623653
2684,Thursday,mar-lee,04:00:00,-105.02541399999998,39.6898124
2685,Thursday,cbd,12:00:00,-104.9922117,39.7451944
2686,Saturday,east-colfax,04:00:00,-104.8850263,39.7330623
2687,Monday,west-colfax,04:00:00,-105.0518697,39.7386916
2688,Monday,montbello,16:00:00,-104.8225392,39.7952949
2689,Friday,union-station,12:00:00,-105.0038863,39.7507896
2690,Saturday,five-points,08:00:00,-104.9880559,39.7547354
2691,Monday,five-points,12:00:00,-104.9881032,39.755076
2692,Saturday,college-view-south-platte,04:00:00,-105.0109413,39.6800704
2693,Friday,highland,04:00:00,-105.0161829,39.7567157
2694,Saturday,auraria,12:00:00,-105.0124669,39.7489203
2695,Monday,westwood,12:00:00,-105.0424881,39.7045263
2696,Monday,union-station,04:00:00,-104.9955675,39.7517892
2697,Thursday,city-park-west,12:00:00,-104.962769,39.7401689
2698,Friday,speer,04:00:00,-104.9817407,39.7136357
2699,Monday,lowry-field,08:00:00,-104.8920102,39.7133077
2700,Saturday,montbello,12:00:00,-104.8417153,39.7883484
2701,Monday,athmar-park,12:00:00,-105.0190857,39.7011632
2702,Thursday,east-colfax,04:00:00,-104.8846512,39.7401569
2703,Thursday,cbd,12:00:00,-104.9913077,39.7443148
2704,Tuesday,cbd,12:00:00,-104.9883591,39.7463253
2705,Wednesday,gateway-green-valley-ranch,04:00:00,-104.7684345,39.7816512
2706,Sunday,kennedy,08:00:00,-104.8619644,39.6584037
2707,Wednesday,stapleton,12:00:00,-104.8980327,39.7662239
2708,Thursday,baker,08:00:00,-104.9888824,39.7106389
2709,Saturday,ruby-hill,04:00:00,-105.0094055,39.6868037
2710,Monday,union-station,04:00:00,-104.9989101,39.7483967
2711,Friday,rosedale,04:00:00,-104.9737623,39.6783203
2712,Wednesday,five-points,04:00:00,-104.9922398,39.7545723
2713,Monday,north-capitol-hill,08:00:00,-104.98078600000001,39.7432009
2714,Friday,lincoln-park,12:00:00,-104.9979493,39.7375378
2715,Saturday,dia,04:00:00,-2.4e-06,1.2e-06
2716,Saturday,cbd,12:00:00,-104.9897545,39.7432127
2717,Thursday,sunnyside,08:00:00,-104.9991132,39.7787132
2718,Monday,cbd,12:00:00,-104.9890933,39.7417219
2719,Saturday,harvey-park,04:00:00,-105.0275147,39.6749303
2720,Sunday,harvey-park,08:00:00,-105.0450197,39.671488000000004
2721,Saturday,montbello,04:00:00,-104.8371298,39.7776656
2722,Tuesday,gateway-green-valley-ranch,04:00:00,-104.7690173,39.7779707
2723,Tuesday,stapleton,12:00:00,-104.8980327,39.7662239
2724,Wednesday,goldsmith,04:00:00,-104.9226056,39.6782257
2725,Saturday,cbd,04:00:00,-104.9944511,39.7487894
2726,Friday,villa-park,16:00:00,-105.0518663,39.7314359
2727,Friday,gateway-green-valley-ranch,08:00:00,-104.7706825,39.7834331
2728,Thursday,capitol-hill,08:00:00,-104.9750087,39.7335119
2729,Saturday,union-station,04:00:00,-104.9950249,39.7510869
2730,Saturday,lincoln-park,12:00:00,-105.0035802,39.7297294
2731,Sunday,fort-logan,08:00:00,-105.0359541,39.6332731
2732,Sunday,lincoln-park,08:00:00,-105.0054647,39.739796000000005
2733,Wednesday,harvey-park,12:00:00,-105.0562602,39.6753443
2734,Sunday,five-points,12:00:00,-104.9775385,39.7480841
2735,Saturday,harvey-park-south,12:00:00,-105.0267184,39.6655161
2736,Sunday,five-points,04:00:00,-104.99071699999999,39.7570996
2737,Wednesday,cole,12:00:00,-104.9729782,39.7662071
2738,Wednesday,lincoln-park,04:00:00,-105.0005418,39.7395007
2739,Monday,five-points,12:00:00,-104.9856914,39.7541513
2740,Wednesday,globeville,16:00:00,-104.9781748,39.7820483
2741,Wednesday,baker,04:00:00,-104.9879871,39.7212922
2742,Tuesday,university,12:00:00,-104.96608,39.6845422
2743,Saturday,montclair,08:00:00,-104.9159838,39.7387792
2744,Tuesday,ruby-hill,12:00:00,-105.0082569,39.6960616
2745,Tuesday,cherry-creek,04:00:00,-104.9475543,39.7169776
2746,Tuesday,sun-valley,12:00:00,-105.0217476,39.7329892
2747,Thursday,east-colfax,08:00:00,-104.8962144,39.7344819
2748,Sunday,westwood,04:00:00,-105.0431875,39.7057451
2749,Sunday,northeast-park-hill,04:00:00,-104.9065521,39.7700473
2750,Sunday,east-colfax,04:00:00,-104.9002591,39.7400838
2751,Friday,gateway-green-valley-ranch,08:00:00,-104.7727117,39.781966
2752,Monday,east-colfax,08:00:00,-104.8850263,39.7330623
2753,Sunday,westwood,04:00:00,-105.0435097,39.7064739
2754,Monday,union-station,04:00:00,-104.9992642,39.7486041
2755,Friday,barnum-west,08:00:00,-105.0436284,39.7171892
2756,Friday,west-colfax,12:00:00,-105.0285903,39.740138
2757,Thursday,east-colfax,12:00:00,-104.8990929,39.7404759
2758,Thursday,east-colfax,04:00:00,-104.8964179,39.7356195
2759,Thursday,ruby-hill,08:00:00,-105.0157081,39.689512
2760,Thursday,montclair,04:00:00,-104.9120365,39.7400828
2761,Friday,west-colfax,16:00:00,-105.0286506,39.7375083
2762,Thursday,city-park,16:00:00,-104.9511943,39.7410763
2763,Thursday,cbd,12:00:00,-104.9932351,39.7497285
2764,Monday,lincoln-park,20:00:00,-104.9992195,39.7339524
2765,Tuesday,east-colfax,23:59:00,-104.8875769,39.7398482
2766,Tuesday,five-points,23:59:00,-104.9889616,39.7529549
2767,Tuesday,globeville,20:00:00,-104.9843787,39.7875689
2768,Tuesday,washington-virginia-vale,16:00:00,-104.9062931,39.7010762
2769,Monday,hampden-south,16:00:00,-104.8836219,39.6476778
2770,Monday,gateway-green-valley-ranch,23:59:00,-104.7720769,39.7779952
2771,Monday,goldsmith,23:59:00,-104.9043554,39.6760454
2772,Monday,union-station,20:00:00,-104.9970131,39.7490831
2773,Monday,cbd,20:00:00,-104.9937099,39.7504608
2774,Tuesday,gateway-green-valley-ranch,20:00:00,-104.7577499,39.7853097
2775,Wednesday,sunnyside,23:59:00,-105.00218000000001,39.7697136
2776,Thursday,capitol-hill,23:59:00,-104.9752167,39.7389815
2777,Thursday,stapleton,20:00:00,-104.9011599,39.7703522
2778,Thursday,west-colfax,23:59:00,-105.0254129,39.7461978
2779,Saturday,westwood,23:59:00,-105.0262258,39.6969425
2780,Monday,hampden-south,20:00:00,-104.8890436,39.6502593
2781,Sunday,lincoln-park,20:00:00,-104.9967289,39.727732
2782,Saturday,east-colfax,16:00:00,-104.8887503,39.7398543
2783,Wednesday,civic-center,16:00:00,-104.9973575,39.7397397
2784,Friday,speer,16:00:00,-104.9798198,39.7138222
2785,Wednesday,harvey-park,20:00:00,-105.0261279,39.6803824
2786,Tuesday,montbello,20:00:00,-104.8478028,39.7831059
2787,Sunday,stapleton,20:00:00,-104.8918797,39.7841324
2788,Saturday,sun-valley,20:00:00,-105.0246294,39.7332425
2789,Sunday,college-view-south-platte,23:59:00,-105.0244105,39.6674697
2790,Sunday,university-park,16:00:00,-104.9414607,39.6706243
2791,Friday,ruby-hill,23:59:00,-105.0243013,39.6888333
2792,Tuesday,washington-virginia-vale,20:00:00,-104.9274738,39.7029684
2793,Friday,washington-virginia-vale,16:00:00,-104.9115385,39.7015336
2794,Tuesday,hampden-south,20:00:00,-104.8951791,39.6269223
2795,Tuesday,westwood,20:00:00,-105.0324564,39.711209999999994
2796,Thursday,cole,20:00:00,-104.9677096,39.7643606
2797,Saturday,goldsmith,16:00:00,-104.91281200000002,39.6784599
2798,Sunday,mar-lee,20:00:00,-105.0525591,39.6824653
2799,Monday,gateway-green-valley-ranch,23:59:00,-104.7996662,39.7839523
2800,Monday,five-points,20:00:00,-104.9864709,39.7482415
2801,Thursday,stapleton,23:59:00,-104.8807164,39.7882909
2802,Monday,barnum,23:59:00,-105.0289589,39.7117177
2803,Thursday,montbello,16:00:00,-104.8459901,39.7802243
2804,Thursday,hampden-south,20:00:00,-104.8969229,39.638428999999995
2805,Monday,cherry-creek,23:59:00,-104.9546297,39.7241237
2806,Monday,montbello,23:59:00,-104.8302384,39.7940212
2807,Thursday,cbd,20:00:00,-104.9918482,39.7467659
2808,Tuesday,capitol-hill,23:59:00,-104.9772023,39.7397452
2809,Monday,cbd,20:00:00,-104.991846,39.746582000000004
