,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
258340,burglary,08:00:00,cheesman-park
103771,other-crimes-against-persons,16:00:00,hampden
72537,burglary,12:00:00,cheesman-park
33658,drug-alcohol,04:00:00,hampden-south
98901,larceny,08:00:00,dia
125417,all-other-crimes,12:00:00,capitol-hill
363736,theft-from-motor-vehicle,12:00:00,globeville
202840,larceny,08:00:00,baker
80387,other-crimes-against-persons,04:00:00,baker
345959,all-other-crimes,20:00:00,villa-park
268679,all-other-crimes,04:00:00,stapleton
228276,larceny,16:00:00,washington-virginia-vale
177704,burglary,04:00:00,northeast-park-hill
200354,all-other-crimes,16:00:00,cbd
305445,all-other-crimes,04:00:00,lincoln-park
274088,public-disorder,20:00:00,clayton
296761,larceny,20:00:00,civic-center
513132,auto-theft,23:59:00,mar-lee
422026,all-other-crimes,16:00:00,baker
426229,public-disorder,23:59:00,stapleton
212134,all-other-crimes,20:00:00,civic-center
34882,burglary,16:00:00,berkeley
375967,all-other-crimes,23:59:00,sunnyside
426256,larceny,20:00:00,cbd
142550,burglary,12:00:00,villa-park
148450,other-crimes-against-persons,23:59:00,gateway-green-valley-ranch
269148,other-crimes-against-persons,04:00:00,kennedy
474664,drug-alcohol,23:59:00,hampden
212720,all-other-crimes,23:59:00,montbello
173426,drug-alcohol,20:00:00,five-points
421361,all-other-crimes,20:00:00,cbd
257130,other-crimes-against-persons,23:59:00,stapleton
8563,theft-from-motor-vehicle,16:00:00,city-park-west
8589,all-other-crimes,23:59:00,whittier
113447,public-disorder,16:00:00,montbello
140002,public-disorder,20:00:00,athmar-park
480275,all-other-crimes,23:59:00,civic-center
12634,larceny,12:00:00,cbd
426380,all-other-crimes,12:00:00,capitol-hill
287730,other-crimes-against-persons,23:59:00,harvey-park
129059,public-disorder,12:00:00,five-points
280194,drug-alcohol,04:00:00,north-capitol-hill
115874,all-other-crimes,23:59:00,west-highland
337494,public-disorder,08:00:00,west-colfax
510723,robbery,04:00:00,college-view-south-platte
237132,public-disorder,20:00:00,north-capitol-hill
399905,public-disorder,04:00:00,sunnyside
403588,larceny,16:00:00,union-station
249333,all-other-crimes,23:59:00,chaffee-park
523260,all-other-crimes,23:59:00,college-view-south-platte
12773,all-other-crimes,04:00:00,university
192649,public-disorder,12:00:00,congress-park
55452,all-other-crimes,23:59:00,ruby-hill
68617,all-other-crimes,12:00:00,cbd
221824,theft-from-motor-vehicle,08:00:00,northeast-park-hill
450477,larceny,20:00:00,union-station
242402,all-other-crimes,12:00:00,five-points
155000,other-crimes-against-persons,23:59:00,berkeley
268070,public-disorder,23:59:00,cbd
180942,burglary,23:59:00,speer
276051,all-other-crimes,12:00:00,five-points
216630,all-other-crimes,04:00:00,cbd
166137,burglary,12:00:00,montclair
448958,public-disorder,20:00:00,south-park-hill
36354,all-other-crimes,23:59:00,elyria-swansea
351257,larceny,04:00:00,washington-park
311402,burglary,16:00:00,ruby-hill
513536,white-collar-crime,04:00:00,montbello
132305,other-crimes-against-persons,23:59:00,five-points
247496,theft-from-motor-vehicle,23:59:00,baker
243324,drug-alcohol,08:00:00,north-capitol-hill
368876,all-other-crimes,16:00:00,elyria-swansea
248685,theft-from-motor-vehicle,12:00:00,rosedale
148212,public-disorder,20:00:00,washington-park
126533,drug-alcohol,08:00:00,harvey-park-south
493294,aggravated-assault,08:00:00,stapleton
378510,theft-from-motor-vehicle,12:00:00,stapleton
500944,public-disorder,23:59:00,east-colfax
254878,theft-from-motor-vehicle,23:59:00,university-hills
177593,all-other-crimes,23:59:00,university
192683,all-other-crimes,04:00:00,west-colfax
385088,all-other-crimes,20:00:00,berkeley
416222,robbery,20:00:00,valverde
101179,all-other-crimes,23:59:00,university-park
437009,auto-theft,12:00:00,cherry-creek
111407,other-crimes-against-persons,23:59:00,highland
354939,public-disorder,16:00:00,montbello
623,larceny,12:00:00,elyria-swansea
142320,white-collar-crime,08:00:00,cbd
166016,aggravated-assault,04:00:00,cbd
320420,other-crimes-against-persons,04:00:00,five-points
152687,all-other-crimes,16:00:00,ruby-hill
246417,all-other-crimes,20:00:00,college-view-south-platte
113399,all-other-crimes,08:00:00,harvey-park
132917,theft-from-motor-vehicle,23:59:00,washington-virginia-vale
318387,all-other-crimes,04:00:00,five-points
453588,drug-alcohol,12:00:00,cheesman-park
303753,all-other-crimes,04:00:00,montbello
297288,auto-theft,20:00:00,northeast-park-hill
226652,theft-from-motor-vehicle,16:00:00,elyria-swansea
95728,larceny,12:00:00,north-capitol-hill
77565,larceny,04:00:00,stapleton
12010,all-other-crimes,04:00:00,hampden
512979,larceny,12:00:00,stapleton
511143,larceny,20:00:00,union-station
42720,larceny,12:00:00,goldsmith
245294,other-crimes-against-persons,20:00:00,lincoln-park
399595,all-other-crimes,04:00:00,auraria
176358,drug-alcohol,23:59:00,five-points
348813,theft-from-motor-vehicle,23:59:00,stapleton
38316,other-crimes-against-persons,16:00:00,windsor
68288,all-other-crimes,16:00:00,north-capitol-hill
231403,theft-from-motor-vehicle,16:00:00,cole
174228,public-disorder,20:00:00,baker
208259,public-disorder,20:00:00,gateway-green-valley-ranch
112679,all-other-crimes,04:00:00,stapleton
274933,larceny,20:00:00,stapleton
400738,all-other-crimes,12:00:00,east-colfax
179485,public-disorder,23:59:00,west-highland
155247,all-other-crimes,04:00:00,lowry-field
503438,aggravated-assault,20:00:00,south-park-hill
321636,other-crimes-against-persons,20:00:00,north-capitol-hill
255859,all-other-crimes,04:00:00,city-park-west
256091,all-other-crimes,23:59:00,mar-lee
238361,aggravated-assault,20:00:00,five-points
245940,all-other-crimes,20:00:00,skyland
85968,drug-alcohol,20:00:00,platt-park
279995,auto-theft,20:00:00,capitol-hill
477134,larceny,16:00:00,montclair
320438,sexual-assault,04:00:00,auraria
520657,all-other-crimes,16:00:00,north-capitol-hill
47422,all-other-crimes,23:59:00,ruby-hill
4232,theft-from-motor-vehicle,23:59:00,stapleton
9750,auto-theft,20:00:00,jefferson-park
503561,all-other-crimes,16:00:00,mar-lee
193740,other-crimes-against-persons,04:00:00,barnum-west
220759,aggravated-assault,23:59:00,cbd
334505,all-other-crimes,20:00:00,westwood
488135,aggravated-assault,23:59:00,montbello
316961,all-other-crimes,23:59:00,sun-valley
343771,all-other-crimes,04:00:00,barnum
106507,all-other-crimes,12:00:00,westwood
273323,all-other-crimes,16:00:00,berkeley
493911,all-other-crimes,23:59:00,gateway-green-valley-ranch
248646,all-other-crimes,23:59:00,speer
37854,public-disorder,08:00:00,berkeley
66208,all-other-crimes,12:00:00,lincoln-park
197532,burglary,16:00:00,capitol-hill
419984,all-other-crimes,23:59:00,globeville
361847,public-disorder,23:59:00,southmoor-park
78708,public-disorder,23:59:00,north-capitol-hill
527890,all-other-crimes,20:00:00,union-station
498498,white-collar-crime,12:00:00,capitol-hill
286205,all-other-crimes,23:59:00,globeville
287206,theft-from-motor-vehicle,16:00:00,overland
470072,aggravated-assault,04:00:00,ruby-hill
216180,public-disorder,16:00:00,washington-virginia-vale
324316,all-other-crimes,20:00:00,five-points
126416,public-disorder,04:00:00,sunnyside
222286,drug-alcohol,08:00:00,cbd
