,day_of_week,NEIGHBORHOOD_ID,TIME
71461,Saturday,lincoln-park,04:00:00
63494,Monday,union-station,04:00:00
36864,Sunday,west-colfax,16:00:00
31113,Monday,west-colfax,16:00:00
15377,Friday,baker,23:59:00
42051,Wednesday,villa-park,23:59:00
19209,Wednesday,cbd,23:59:00
19524,Thursday,five-points,23:59:00
30664,Sunday,union-station,16:00:00
34018,Saturday,stapleton,23:59:00
64001,Thursday,college-view-south-platte,08:00:00
19199,Tuesday,lincoln-park,20:00:00
72723,Monday,montbello,08:00:00
47268,Monday,stapleton,16:00:00
40484,Sunday,athmar-park,20:00:00
83854,Friday,five-points,16:00:00
12470,Sunday,capitol-hill,23:59:00
93120,Saturday,college-view-south-platte,12:00:00
56377,Friday,goldsmith,23:59:00
3374,Tuesday,hale,23:59:00
25173,Wednesday,montbello,16:00:00
76261,Thursday,east-colfax,08:00:00
67169,Tuesday,westwood,16:00:00
20490,Saturday,northeast-park-hill,23:59:00
82140,Thursday,civic-center,08:00:00
38654,Monday,west-colfax,16:00:00
650,Sunday,montbello,04:00:00
94742,Wednesday,civic-center,12:00:00
70734,Thursday,union-station,12:00:00
131,Wednesday,cbd,23:59:00
65445,Sunday,bear-valley,08:00:00
67052,Friday,villa-park,12:00:00
79657,Wednesday,north-park-hill,04:00:00
57661,Thursday,skyland,23:59:00
62533,Tuesday,highland,12:00:00
62991,Sunday,cbd,08:00:00
17918,Wednesday,westwood,20:00:00
24894,Tuesday,barnum,23:59:00
31165,Wednesday,west-colfax,20:00:00
28929,Friday,villa-park,23:59:00
69567,Saturday,west-highland,04:00:00
72329,Monday,lincoln-park,12:00:00
77126,Tuesday,north-capitol-hill,12:00:00
68207,Thursday,west-colfax,16:00:00
14047,Tuesday,regis,04:00:00
44029,Monday,stapleton,23:59:00
21117,Wednesday,stapleton,23:59:00
84660,Saturday,stapleton,16:00:00
13252,Tuesday,ruby-hill,20:00:00
58715,Monday,hale,16:00:00
32661,Saturday,stapleton,16:00:00
29638,Tuesday,washington-virginia-vale,23:59:00
79581,Thursday,cbd,08:00:00
19540,Thursday,capitol-hill,16:00:00
52749,Sunday,cbd,20:00:00
29781,Saturday,west-colfax,23:59:00
38079,Sunday,baker,04:00:00
63316,Tuesday,stapleton,12:00:00
76585,Wednesday,civic-center,12:00:00
29698,Wednesday,athmar-park,16:00:00
81963,Friday,lincoln-park,04:00:00
82630,Monday,east-colfax,16:00:00
38215,Wednesday,montbello,16:00:00
1791,Tuesday,kennedy,16:00:00
551,Sunday,elyria-swansea,16:00:00
76574,Monday,ruby-hill,12:00:00
10734,Sunday,clayton,20:00:00
29722,Wednesday,villa-park,23:59:00
46598,Wednesday,cbd,20:00:00
88675,Monday,east-colfax,12:00:00
54603,Wednesday,hampden-south,20:00:00
76523,Tuesday,capitol-hill,12:00:00
62463,Tuesday,lincoln-park,12:00:00
2822,Sunday,westwood,23:59:00
34852,Sunday,montbello,20:00:00
12125,Saturday,capitol-hill,20:00:00
93694,Monday,mar-lee,08:00:00
58327,Sunday,east-colfax,23:59:00
59296,Wednesday,city-park-west,20:00:00
348,Sunday,cbd,16:00:00
42358,Friday,dia,16:00:00
60798,Tuesday,speer,08:00:00
25925,Sunday,east-colfax,20:00:00
24622,Sunday,villa-park,23:59:00
69244,Saturday,east-colfax,08:00:00
86130,Thursday,lincoln-park,12:00:00
15477,Saturday,valverde,16:00:00
72547,Saturday,stapleton,04:00:00
92575,Wednesday,barnum-west,08:00:00
14516,Thursday,mar-lee,23:59:00
63488,Saturday,elyria-swansea,08:00:00
23395,Thursday,civic-center,23:59:00
58753,Wednesday,west-colfax,23:59:00
66061,Thursday,berkeley,08:00:00
56327,Wednesday,montbello,04:00:00
58243,Saturday,capitol-hill,16:00:00
28258,Wednesday,dia,20:00:00
70321,Tuesday,auraria,12:00:00
55099,Tuesday,east-colfax,16:00:00
21871,Wednesday,lincoln-park,20:00:00
52205,Sunday,westwood,23:59:00
9301,Wednesday,east-colfax,16:00:00
42113,Sunday,lincoln-park,16:00:00
59207,Tuesday,five-points,20:00:00
22366,Friday,gateway-green-valley-ranch,20:00:00
68269,Saturday,barnum,04:00:00
89000,Thursday,auraria,16:00:00
36227,Friday,five-points,23:59:00
85133,Saturday,capitol-hill,04:00:00
56914,Monday,civic-center,20:00:00
23791,Sunday,north-capitol-hill,20:00:00
29261,Wednesday,highland,16:00:00
57896,Tuesday,westwood,20:00:00
58518,Monday,villa-park,16:00:00
3220,Tuesday,montbello,16:00:00
32285,Sunday,capitol-hill,20:00:00
22683,Wednesday,cbd,23:59:00
53951,Friday,washington-park-west,23:59:00
21955,Tuesday,fort-logan,23:59:00
408,Sunday,lincoln-park,16:00:00
70989,Saturday,stapleton,12:00:00
31305,Friday,baker,16:00:00
67085,Saturday,cbd,08:00:00
91037,Monday,virginia-village,04:00:00
18909,Saturday,lincoln-park,04:00:00
71377,Sunday,five-points,04:00:00
55825,Thursday,five-points,20:00:00
70995,Saturday,mar-lee,16:00:00
65522,Tuesday,cherry-creek,16:00:00
47644,Wednesday,montbello,20:00:00
61381,Monday,speer,08:00:00
67186,Wednesday,sunnyside,08:00:00
78343,Thursday,barnum,04:00:00
26151,Wednesday,virginia-village,16:00:00
78512,Sunday,north-capitol-hill,16:00:00
72350,Sunday,chaffee-park,08:00:00
3772,Friday,college-view-south-platte,23:59:00
79615,Wednesday,five-points,16:00:00
5975,Thursday,sunnyside,20:00:00
51057,Wednesday,civic-center,16:00:00
23526,Monday,montbello,20:00:00
80924,Thursday,ruby-hill,12:00:00
17908,Thursday,regis,23:59:00
88177,Thursday,mar-lee,12:00:00
47904,Wednesday,montbello,23:59:00
56810,Thursday,baker,04:00:00
48824,Tuesday,stapleton,20:00:00
31454,Friday,elyria-swansea,20:00:00
26902,Tuesday,hale,20:00:00
4430,Friday,cheesman-park,16:00:00
78872,Wednesday,east-colfax,12:00:00
60506,Thursday,north-capitol-hill,20:00:00
52910,Sunday,villa-park,23:59:00
8065,Thursday,ruby-hill,23:59:00
46893,Friday,west-highland,23:59:00
14619,Tuesday,cole,23:59:00
88628,Wednesday,baker,08:00:00
76931,Saturday,baker,04:00:00
33551,Sunday,west-highland,16:00:00
68369,Saturday,university-hills,04:00:00
93396,Sunday,harvey-park-south,04:00:00
12727,Tuesday,montbello,23:59:00
76986,Thursday,civic-center,12:00:00
60619,Saturday,union-station,23:59:00
32968,Tuesday,civic-center,16:00:00
45693,Wednesday,west-colfax,20:00:00
90040,Tuesday,civic-center,08:00:00
63318,Monday,college-view-south-platte,12:00:00
66553,Wednesday,globeville,12:00:00
7325,Tuesday,civic-center,16:00:00
39149,Sunday,union-station,23:59:00
7655,Saturday,college-view-south-platte,23:59:00
65399,Friday,highland,04:00:00
55947,Monday,clayton,23:59:00
59645,Thursday,harvey-park-south,20:00:00
27846,Sunday,cheesman-park,20:00:00
31075,Thursday,college-view-south-platte,23:59:00
1168,Saturday,baker,20:00:00
35521,Friday,westwood,23:59:00
9140,Monday,montbello,20:00:00
35592,Sunday,cbd,20:00:00
61681,Wednesday,sun-valley,12:00:00
83953,Sunday,lincoln-park,16:00:00
72474,Saturday,berkeley,04:00:00
76118,Tuesday,platt-park,12:00:00
94602,Wednesday,college-view-south-platte,12:00:00
53649,Wednesday,sunnyside,23:59:00
3393,Tuesday,cbd,04:00:00
20716,Friday,montbello,04:00:00
54794,Monday,congress-park,23:59:00
46260,Thursday,civic-center,16:00:00
82401,Sunday,overland,04:00:00
2523,Wednesday,union-station,20:00:00
51439,Thursday,globeville,20:00:00
17538,Tuesday,university-park,20:00:00
