,day_of_week,NEIGHBORHOOD_ID,TIME
2606,Friday,windsor,12:00:00
2290,Monday,north-capitol-hill,12:00:00
6208,Wednesday,civic-center,04:00:00
935,Sunday,north-capitol-hill,16:00:00
1844,Wednesday,west-colfax,16:00:00
433,Saturday,mar-lee,12:00:00
2234,Wednesday,hilltop,08:00:00
3257,Thursday,cbd,16:00:00
4053,Wednesday,union-station,04:00:00
6283,Monday,elyria-swansea,20:00:00
3795,Saturday,stapleton,20:00:00
3213,Monday,belcaro,20:00:00
5465,Sunday,montbello,04:00:00
4651,Tuesday,university-park,16:00:00
5696,Friday,gateway-green-valley-ranch,04:00:00
4043,Tuesday,mar-lee,04:00:00
1867,Saturday,harvey-park-south,08:00:00
1498,Tuesday,cory-merrill,12:00:00
6920,Friday,dia,20:00:00
3166,Thursday,capitol-hill,20:00:00
5167,Wednesday,gateway-green-valley-ranch,16:00:00
2198,Monday,whittier,12:00:00
4772,Wednesday,hampden-south,20:00:00
278,Tuesday,hampden-south,08:00:00
4700,Friday,capitol-hill,04:00:00
157,Thursday,montbello,08:00:00
1932,Wednesday,harvey-park-south,12:00:00
801,Saturday,elyria-swansea,12:00:00
6139,Monday,dia,16:00:00
5540,Thursday,bear-valley,16:00:00
4682,Friday,gateway-green-valley-ranch,16:00:00
4594,Friday,north-capitol-hill,16:00:00
3791,Sunday,hampden-south,23:59:00
3336,Tuesday,dia,04:00:00
2666,Thursday,elyria-swansea,08:00:00
5858,Wednesday,stapleton,23:59:00
3434,Monday,globeville,20:00:00
4942,Saturday,lincoln-park,20:00:00
5200,Wednesday,northeast-park-hill,04:00:00
5806,Friday,highland,16:00:00
6194,Monday,marston,16:00:00
4383,Thursday,stapleton,16:00:00
288,Friday,cherry-creek,12:00:00
263,Wednesday,barnum,12:00:00
4159,Monday,north-capitol-hill,04:00:00
6684,Monday,platt-park,16:00:00
2976,Thursday,northeast-park-hill,08:00:00
2652,Wednesday,union-station,12:00:00
3824,Sunday,north-capitol-hill,23:59:00
956,Sunday,harvey-park,08:00:00
3556,Monday,college-view-south-platte,04:00:00
3343,Tuesday,dia,23:59:00
4144,Saturday,northeast-park-hill,16:00:00
2023,Thursday,windsor,12:00:00
5476,Friday,marston,20:00:00
4524,Monday,globeville,16:00:00
6922,Friday,baker,16:00:00
357,Thursday,college-view-south-platte,12:00:00
6047,Wednesday,dia,16:00:00
5823,Saturday,mar-lee,04:00:00
4530,Friday,washington-virginia-vale,16:00:00
6966,Wednesday,whittier,04:00:00
2814,Friday,dia,12:00:00
5557,Tuesday,stapleton,20:00:00
5253,Tuesday,virginia-village,16:00:00
7014,Sunday,villa-park,16:00:00
1734,Thursday,whittier,12:00:00
5609,Tuesday,north-capitol-hill,16:00:00
4117,Wednesday,elyria-swansea,20:00:00
1063,Friday,capitol-hill,12:00:00
2090,Friday,university,12:00:00
3643,Tuesday,windsor,20:00:00
5507,Wednesday,dia,20:00:00
1429,Monday,cherry-creek,12:00:00
5140,Monday,clayton,23:59:00
779,Thursday,northeast-park-hill,12:00:00
4884,Sunday,lincoln-park,23:59:00
2663,Sunday,harvey-park-south,08:00:00
2502,Thursday,jefferson-park,08:00:00
1672,Friday,virginia-village,12:00:00
921,Thursday,stapleton,08:00:00
6443,Monday,stapleton,16:00:00
6554,Wednesday,dia,20:00:00
4552,Friday,cherry-creek,04:00:00
3330,Friday,city-park-west,16:00:00
4179,Thursday,chaffee-park,16:00:00
2934,Monday,elyria-swansea,08:00:00
1781,Monday,five-points,12:00:00
2630,Friday,washington-virginia-vale,12:00:00
4980,Saturday,dia,04:00:00
2906,Monday,dia,12:00:00
517,Wednesday,south-park-hill,08:00:00
6882,Saturday,cory-merrill,23:59:00
5935,Thursday,bear-valley,04:00:00
1551,Saturday,elyria-swansea,12:00:00
2605,Tuesday,montbello,12:00:00
6367,Tuesday,five-points,20:00:00
5701,Thursday,southmoor-park,20:00:00
4663,Monday,montbello,04:00:00
3740,Wednesday,montbello,04:00:00
862,Wednesday,gateway-green-valley-ranch,12:00:00
5959,Wednesday,montbello,20:00:00
7150,Friday,university,04:00:00
4583,Thursday,barnum,20:00:00
6096,Wednesday,hampden,20:00:00
3333,Friday,stapleton,04:00:00
5373,Thursday,montbello,04:00:00
1870,Saturday,cbd,12:00:00
451,Monday,lowry-field,12:00:00
5954,Wednesday,dia,04:00:00
4861,Monday,virginia-village,20:00:00
895,Wednesday,westwood,04:00:00
3661,Monday,cherry-creek,20:00:00
110,Tuesday,university,12:00:00
1876,Wednesday,belcaro,12:00:00
2681,Friday,gateway-green-valley-ranch,12:00:00
5846,Tuesday,city-park-west,16:00:00
264,Tuesday,harvey-park-south,08:00:00
2299,Monday,washington-park,08:00:00
6680,Friday,hampden-south,23:59:00
5976,Monday,montbello,16:00:00
5199,Tuesday,hampden-south,16:00:00
184,Monday,university-hills,12:00:00
4587,Tuesday,marston,16:00:00
6618,Saturday,dia,23:59:00
6369,Sunday,harvey-park-south,16:00:00
5826,Thursday,east-colfax,23:59:00
